AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
6306,2574,Darsh Mutti,33,M,A3
6307,2575,William Cherian,35,M,A1
6308,2575,Dakshesh Chander,24,M,A2
6309,2575,Kai Gaba,28,M,A3
6310,2575,Dalbir Dugar,45,M,A4
6311,2576,Harsh Sawhney,42,M,A1
6312,2576,Wahab Lalla,28,M,A2
6313,2576,Aadi Rout,24,M,A3
6314,2577,Wazir Ahluwalia,38,M,A1
6315,2577,Joshua Amble,28,M,A2
6316,2578,Harshil Bansal,30,M,A1
6317,2578,Charles Dass,46,M,A2
6318,2579,Jason Nadkarni,22,M,A1
6319,2580,Azad Kashyap,20,M,A1
6320,2580,Nathan Mannan,26,M,A2
6321,2581,Upkaar Tara,18,M,A1
6322,2581,Bishakha Das,32,F,A2
6323,2582,Bakhshi Das,35,M,A1
6324,2582,Warjas Nadig,37,M,A2
6325,2583,Dev Karnik,31,M,A1
6326,2583,Unnati Memon,34,F,A2
6327,2583,Balhaar Buch,31,M,A3
6328,2583,Kalpit Ratta,23,M,A4
6329,2584,Liam Sami,46,M,A1
6330,2584,Pooja Bajwa,38,F,A2
6331,2584,Nathaniel Din,30,M,A3
6332,2584,Yug Mangat,36,M,A4
6333,2585,Neel Mani,45,M,A1
6334,2585,Chanakya Kala,34,M,A2
6335,2585,Damini Kapur,28,F,A3
6336,2586,Avi Choudhury,45,M,A1
6337,2586,Abhimanyu Mahal,20,M,A2
6338,2586,Neel Mall,25,M,A3
6339,2586,Yash Mohan,44,M,A4
6340,2587,William Banerjee,31,M,A1
6341,2587,Tanay Thakkar,41,M,A2
6342,2587,Faras Patil,30,M,A3
6343,2588,Aditya Butala,39,M,A1
6344,2588,Nihal Rao,47,M,A2
6345,2589,Amol Palla,34,M,A1
6346,2590,Rushil Tiwari,22,M,A1
6347,2590,Yashasvi Behl,21,F,A2
6348,2591,Balvan Sandhu,32,M,A1
6349,2592,Yashodhara Walia,45,F,A1
6350,2592,Ronith Thakkar,35,M,A2
6351,2592,Chaitanya Das,32,M,A3
6352,2593,Falan Dyal,23,M,A1
6353,2594,Xavier Tara,44,M,A1
6354,2595,Gagan Sharma,31,M,A1
6355,2596,Yuvraj Talwar,21,M,A1
6356,2596,Ekbal Jaggi,19,M,A2
6357,2597,Chandresh More,41,M,A1
6358,2597,Abeer Krishnan,24,M,A2
6359,2597,Anay Sarna,27,M,A3
6360,2598,Onveer Bedi,29,M,A1
6361,2598,Ekansh Narayan,38,M,A2
6362,2598,Aarav Patla,30,M,A3
6363,2599,Henry Sharma,34,M,A1
6364,2599,Utkarsh Dixit,21,M,A2
6365,2600,Jagdish Johal,40,M,A1
6366,2600,Damyanti Balan,45,F,A2
6367,2600,Nitesh Guha,20,M,A3
6368,2601,Gautam Kari,21,M,A1
6369,2601,Anay Sule,19,M,A2
6370,2601,Naveen Som,40,M,A3
6371,2602,Wriddhish Gara,31,M,A1
6372,2602,Isaiah Choudhury,34,M,A2
6373,2602,Girik Dey,40,M,A3
6374,2603,Bahadurjit Pradhan,41,M,A1
6375,2604,Hardik Sawhney,36,M,A1
6376,2605,Jasmit Joshi,36,F,A1
6377,2605,Azaan Krishna,36,M,A2
6378,2605,Rudra Gara,37,M,A3
6379,2606,Naveen Tripathi,41,M,A1
6380,2607,Harish Contractor,20,M,A1
6381,2607,Ayush Deshpande,19,M,A2
6382,2608,Imaran Shetty,22,M,A1
6383,2608,Quincy Sandhu,45,M,A2
6384,2608,Chandresh Nagi,25,M,A3
6385,2609,Tripti Saha,43,F,A1
6386,2610,Chakradhar Chawla,42,M,A1
6387,2610,Om Kannan,27,M,A2
6388,2611,Yagnesh Tailor,38,M,A1
6389,2611,Vidhi Anand,23,F,A2
6390,2611,Xavier Kakar,44,M,A3
6391,2611,Sarthak Chatterjee,39,M,A4
6392,2612,Chanakya Raman,37,M,A1
6393,2612,Lopa Sen,38,F,A2
6394,2613,Jairaj Din,30,M,A1
6395,2613,Oeshi Bhat,22,F,A2
6396,2613,Nitesh Desai,26,M,A3
6397,2614,Harshil Dutt,47,M,A1
6398,2614,Fariq Banerjee,39,M,A2
6399,2615,Yuvraj Lala,35,M,A1
6400,2616,Liam Nagy,42,M,A1
6401,2616,Nihal Sekhon,41,M,A2
6402,2616,Udant Lall,19,M,A3
6403,2616,George Bandi,28,M,A4
6404,2617,Nicholas Saini,44,M,A1
6405,2617,Meera Andra,41,F,A2
6406,2617,Arjun Dada,43,M,A3
6407,2617,Yahvi Mutti,32,F,A4
6408,2618,Balveer Mitter,42,M,A1
6409,2618,Owen Yohannan,45,M,A2
6410,2619,Mohammed Venkataraman,20,M,A1
6411,2620,Anirudh Bajaj,31,M,A1
6412,2620,Samuel Kumar,38,M,A2
6413,2620,Ladli Shere,31,F,A3
6414,2621,Aditya Manda,23,M,A1
6415,2621,Lohit Randhawa,35,M,A2
6416,2622,Chaitanya Tripathi,39,M,A1
6417,2622,Frederick Chhabra,33,M,A2
6418,2623,Mitesh Khosla,36,M,A1
6419,2623,Omkaar Bains,32,M,A2
6420,2624,Laksh Srivastava,43,M,A1
6421,2624,Rishi Gulati,30,M,A2
6422,2624,Anmol Karnik,33,M,A3
6423,2625,Pratyush Mohanty,38,M,A1
6424,2625,Chandresh Sachdev,38,M,A2
6425,2625,Madhav Mall,39,M,A3
6426,2625,Shaurya Mandal,20,M,A4
6427,2626,Ishaan Goyal,26,M,A1
6428,2626,Chaitanya Khurana,20,M,A2
6429,2626,Devansh Magar,45,M,A3
6430,2626,Yatin Dugar,21,M,A4
6431,2627,Rehaan Nori,27,M,A1
6432,2627,Tanmayi Keer,35,F,A2
6433,2627,Maanav Thakur,29,M,A3
6434,2628,Wahab Jha,22,M,A1
6435,2628,Arin Nagy,21,M,A2
6436,2628,Laksh Divan,45,M,A3
6437,2629,Siddharth Date,43,M,A1
6438,2629,Niharika Sathe,23,F,A2
6439,2629,Vasudha Sankaran,19,F,A3
6440,2630,Kai Gaba,43,M,A1
6441,2630,Sachi Kulkarni,26,F,A2
6442,2630,Onveer Kade,44,M,A3
6443,2630,Vanya Saran,29,F,A4
6444,2631,Rachit Sarin,32,M,A1
6445,2631,Sarthak Sundaram,45,M,A2
6446,2632,Peter Seshadri,18,M,A1
6447,2632,Udarsh Anne,41,M,A2
6448,2633,Kabir Manda,39,M,A1
6449,2633,Naveen Shanker,24,M,A2
6450,2634,Leela Loke,41,F,A1
6451,2634,Rachana Nayar,37,F,A2
6452,2634,Vritti Ramakrishnan,44,F,A3
6453,2634,Henry Khurana,30,M,A4
6454,2635,Umang Dyal,36,M,A1
6455,2635,Vrinda De,39,F,A2
6456,2636,Ayushman Mahajan,27,M,A1
6457,2637,Udyati Zachariah,43,F,A1
6458,2637,Viraj Venkataraman,31,M,A2
6459,2637,Girik Shetty,45,M,A3
6460,2638,Ayaan Subramaniam,42,M,A1
6461,2638,Charan Sankaran,44,M,A2
6462,2638,Isaac Sridhar,33,M,A3
6463,2638,Vivaan Vora,26,M,A4
6464,2639,Osha Bains,42,F,A1
6465,2640,Andrew Chaudhary,26,M,A1
6466,2640,Balhaar Palla,32,M,A2
6467,2640,Azad Dutt,39,M,A3
6468,2640,Ikbal Mohan,32,M,A4
6469,2641,Robert Shroff,26,M,A1
6470,2641,Arin Bail,45,M,A2
6471,2641,Guneet Kale,39,M,A3
6472,2642,Gaurangi Sahni,29,F,A1
6473,2642,Gagan Mallick,20,M,A2
6474,2643,Mason Salvi,45,M,A1
6475,2643,Anmol Kota,23,M,A2
6476,2643,Chatresh Dugal,42,M,A3
6477,2643,Charvi Lall,21,F,A4
6478,2644,Akshay Gulati,36,M,A1
6479,2644,Ayushman Pillai,41,M,A2
6480,2644,Tarak Sant,37,M,A3
6481,2645,Luke Dutt,45,M,A1
6482,2645,Reyansh Kibe,33,M,A2
6483,2646,Balveer Setty,32,M,A1
6484,2646,Baljiwan Rattan,36,M,A2
6485,2646,Praneel Batra,36,M,A3
6486,2647,Eta Mall,27,F,A1
6487,2647,Jason Shukla,47,M,A2
6488,2648,Balveer Garg,21,M,A1
6489,2648,Timothy Gandhi,40,M,A2
6490,2648,Kai Narayan,38,M,A3
6491,2648,Wakeeta Kurian,19,F,A4
6492,2649,Timothy Raghavan,37,M,A1
6493,2650,Imaran Borde,36,M,A1
6494,2650,Ekavir Badami,41,M,A2
6495,2650,Advaith Lalla,41,M,A3
6496,2651,Logan Krish,33,M,A1
6497,2652,Theodore Wadhwa,36,M,A1
6498,2652,Madhav Randhawa,42,M,A2
6499,2653,Balveer Balasubramanian,24,M,A1
6500,2653,Neel Vaidya,26,M,A2
6501,2653,Qasim Randhawa,22,M,A3
6502,2653,Isaiah Chand,30,M,A4
6503,2654,Varenya Parsa,41,F,A1
6504,2654,Akshay Tata,42,M,A2
6505,2654,Aarush Goyal,32,M,A3
6506,2654,Tristan Kala,21,M,A4
6507,2655,Mohini Garg,38,F,A1
6508,2655,Farhan Bose,30,M,A2
6509,2655,Fariq Lal,45,M,A3
6510,2655,Aachal Sagar,26,F,A4
6511,2656,Frederick Munshi,32,M,A1
6512,2657,Vrishti Chacko,21,F,A1
6513,2657,Fiyaz Prasad,41,M,A2
6514,2657,Alexander Bali,40,M,A3
6515,2657,Omkaar Ben,32,M,A4
6516,2658,Wridesh Ravi,43,M,A1
6517,2658,Mahika Talwar,28,F,A2
6518,2658,Tejas Sahni,32,M,A3
6519,2659,Pushti Anand,44,F,A1
6520,2660,Yamini Sachdeva,24,F,A1
6521,2661,Zaid Tara,42,M,A1
6522,2662,Baljiwan Tata,21,M,A1
6523,2663,Arin Lala,43,M,A1
6524,2663,Maanav Chand,26,M,A2
6525,2663,Liam Devan,28,M,A3
6526,2663,Elijah Ravel,35,M,A4
6527,2664,Diya Karan,33,F,A1
6528,2665,Ekbal Kumar,31,M,A1
6529,2665,Samesh Tiwari,35,M,A2
6530,2666,Balveer Sarna,46,M,A1
6531,2666,Anthony Sanghvi,24,M,A2
6532,2667,Ganga Kara,42,F,A1
6533,2667,Rohan Roy,20,M,A2
6534,2667,Arjun Munshi,26,M,A3
6535,2667,Darsh Sharaf,37,M,A4
6536,2668,Aarnav Sen,33,M,A1
6537,2669,Charan Wagle,29,M,A1
6538,2669,Wyatt Subramaniam,41,M,A2
6539,2669,Tarak Sangha,22,M,A3
6540,2670,Kai Jha,24,M,A1
6541,2670,Faqid Choudhry,29,M,A2
6542,2670,Fariq Sethi,44,M,A3
6543,2671,Avni Viswanathan,41,F,A1
6544,2671,Frederick Bath,21,M,A2
6545,2672,Chakradev Goda,33,M,A1
6546,2673,Anirudh Dixit,36,M,A1
6547,2674,Arjun Rao,38,M,A1
6548,2674,Vasudha Bhatia,34,F,A2
6549,2675,Theodore Radhakrishnan,43,M,A1
6550,2675,Tejas Sachdev,44,M,A2
6551,2676,Reyansh Bhagat,48,M,A1
6552,2677,Girindra Dhawan,46,M,A1
6553,2677,Ethan Gokhale,34,M,A2
6554,2677,Lakshit Parsa,29,M,A3
6555,2677,Advaith Ram,32,M,A4
6556,2678,Mitali Dalal,24,F,A1
6557,2679,Aarnav Malhotra,23,M,A1
6558,2680,Dhruv Bhakta,47,M,A1
6559,2680,Caleb Grover,24,M,A2
6560,2680,Yuvraj Barad,35,M,A3
6561,2681,Atharv Murty,26,M,A1
6562,2682,Fariq Shah,30,M,A1
6563,2682,Karan Pillay,39,M,A2
6564,2682,Girindra Agrawal,28,M,A3
6565,2683,Nitesh Misra,40,M,A1
6566,2683,Henry Trivedi,33,M,A2
6567,2683,Lohit Gole,39,M,A3
6568,2684,Zashil Nanda,36,M,A1
6569,2684,Tristan Gade,40,M,A2
6570,2685,Balhaar Nagarajan,20,M,A1
6571,2686,Jonathan Sidhu,44,M,A1
6572,2686,Chakradhar Sarma,26,M,A2
6573,2686,Orinder Arya,33,M,A3
6574,2687,Chameli Varghese,35,F,A1
6575,2687,Praneel Chanda,25,M,A2
6576,2687,Dalaja Datta,35,F,A3
6577,2687,Aarav Tailor,45,M,A4
6578,2688,Faraj Solanki,31,M,A1
6579,2688,Elijah Raja,22,M,A2
6580,2688,Udarsh Kara,38,M,A3
6581,2688,Harrison Basak,25,M,A4
6582,2689,Ira Sabharwal,26,F,A1
6583,2689,Theodore Buch,36,M,A2
6584,2690,Naksh Wason,37,M,A1
6585,2690,Indrajit Sani,23,M,A2
6586,2690,Tanveer Tailor,22,M,A3
6587,2690,Mitali Gupta,44,F,A4
6588,2691,Logan Pradhan,20,M,A1
6589,2691,Daniel Pillai,44,M,A2
6590,2692,Wakeeta Roy,35,F,A1
6591,2692,Jagdish Batra,39,M,A2
6592,2692,Hardik Anand,25,M,A3
6593,2693,Ishaan Apte,40,M,A1
6594,2693,Charles Raju,22,M,A2
6595,2693,Elijah Nair,27,M,A3
6596,2694,Teerth Raghavan,20,M,A1
6597,2695,William Toor,42,M,A1
6598,2695,Tanay Jain,32,M,A2
6599,2696,Gunbir Wagle,45,M,A1
6600,2696,Zansi Din,30,F,A2
6601,2696,Girish Bassi,35,M,A3
6602,2697,Viraj Pathak,30,M,A1
6603,2697,Chakradev Mitter,46,M,A2
6604,2697,Saksham Devi,39,M,A3
6605,2697,Rudra Devi,22,M,A4
6606,2698,Rishi Apte,28,M,A1
6607,2698,Parth Borah,38,M,A2
6608,2698,Ranbir Rastogi,47,M,A3
6609,2698,Fariq Sur,27,M,A4
6610,2699,Ranbir Naidu,46,M,A1
6611,2699,Parth Borah,38,M,A2
6612,2699,Udyati Borde,26,F,A3
6613,2699,Ekalinga Dugar,27,M,A4
6614,2700,Azaan Wali,21,M,A1
6615,2700,Kevin Agrawal,47,M,A2
6616,2700,Kai Kurian,40,M,A3
6617,2700,Anthony Magar,35,M,A4
6618,2701,Vasudha Deshmukh,41,F,A1
6619,2702,Baghyawati Nagarajan,26,F,A1
6620,2702,Max Kapadia,26,M,A2
6621,2703,Chatresh Date,20,M,A1
6622,2704,Mohammed Saran,30,M,A1
6623,2704,Jacob Sarraf,36,M,A2
6624,2705,Krishna Srivastava,40,M,A1
6625,2705,Lajita Koshy,42,F,A2
6626,2705,Christopher Taneja,30,M,A3
6627,2705,Umang Kara,32,M,A4
6628,2706,Abhimanyu Sastry,30,M,A1
6629,2707,Samar Raju,44,M,A1
6630,2708,Onveer Mital,24,M,A1
6631,2708,Karan Natt,30,M,A2
6632,2708,Sai Sha,33,M,A3
6633,2709,Anya Sant,36,F,A1
6634,2709,William Kadakia,39,M,A2
6635,2710,Finn Sarma,23,M,A1
6636,2710,Urishilla Anand,41,F,A2
6637,2711,Daksh Khalsa,47,M,A1
6638,2711,Ekapad Dubey,34,M,A2
6639,2711,Jonathan Sampath,27,M,A3
6640,2711,Girik Sachar,40,M,A4
6641,2712,Atharv Muni,20,M,A1
6642,2713,Elijah Srivastava,22,M,A1
6643,2713,Qadim Agrawal,31,M,A2
6644,2713,Amol Ben,41,M,A3
6645,2714,Lucky Bansal,43,M,A1
6646,2715,Mohammed Nori,46,M,A1
6647,2716,Krish Ratta,43,M,A1
6648,2717,Hemangini De,28,F,A1
6649,2717,Zehaan Shankar,23,M,A2
6650,2718,Samesh Ranganathan,25,M,A1
6651,2718,Ryan Cherian,37,M,A2
6652,2718,Udarsh Bhargava,25,M,A3
6653,2719,Jonathan Acharya,34,M,A1
6654,2719,Praneel Bandi,22,M,A2
6655,2719,Samar Madan,44,M,A3
6656,2720,Omkaar Dey,29,M,A1
6657,2721,Fariq Chander,37,M,A1
6658,2722,Rachit Pandey,25,M,A1
6659,2722,Zaid Oza,41,M,A2
6660,2723,Neel Gade,29,M,A1
6661,2723,Ishaan Bawa,46,M,A2
6662,2724,Liam Menon,38,M,A1
6663,2725,Zaid Mandal,33,M,A1
6664,2725,Manbir Sodhi,44,M,A2
6665,2725,Dhruv Lala,34,M,A3
6666,2725,Laksh Srivastava,22,M,A4
6667,2726,Advay Balay,31,M,A1
6668,2726,Bakhshi Karpe,41,M,A2
6669,2727,Eesha Thakkar,22,F,A1
6670,2727,Udyati Parekh,45,F,A2
6671,2727,Wahab Bedi,35,M,A3
6672,2728,Chaitanya Pathak,37,M,A1
6673,2728,Ishwar Lalla,34,M,A2
6674,2729,Laksh Bhalla,31,M,A1
6675,2729,Baljiwan Talwar,18,M,A2
6676,2729,Amara Varkey,26,F,A3
6677,2729,Sarthak Kalita,22,M,A4
6678,2730,Omaja Bail,39,F,A1
6679,2731,Gavin Ramaswamy,26,M,A1
6680,2731,Faqid Chandra,20,M,A2
6681,2731,Nathaniel Kunda,29,M,A3
6682,2731,Yug Tiwari,31,M,A4
6683,2732,Sai De,28,M,A1
6684,2732,Ikbal Goyal,38,M,A2
6685,2732,Samaksh Gola,37,M,A3
6686,2733,Anmol Srivastava,29,M,A1
6687,2734,Gunbir Ramachandran,27,M,A1
6688,2735,Upkaar Dube,26,M,A1
6689,2735,Harish Raj,20,M,A2
6690,2735,Ryan Din,22,M,A3
6691,2735,Chandresh Saini,42,M,A4
6692,2736,Wridesh Mander,21,M,A1
6693,2736,Yatin Chaudhary,25,M,A2
6694,2736,Noah Kapur,30,M,A3
6695,2737,Hredhaan Misra,33,M,A1
6696,2737,Nitesh Rajagopal,32,M,A2
6697,2737,Siddharth Chandran,42,M,A3
6698,2737,Ranveer Patel,34,M,A4
6699,2738,Mitesh Parikh,25,M,A1
6700,2738,Ayaan Ahluwalia,24,M,A2
6701,2738,Darpan Dass,42,M,A3
6702,2739,Charvi Agate,19,F,A1
6703,2739,Hritik Tandon,38,M,A2
6704,2739,Hemang Garde,42,M,A3
6705,2739,Fiyaz Tank,35,M,A4
6706,2740,Brinda Pall,27,F,A1
6707,2740,Kalpit Jhaveri,31,M,A2
6708,2740,Ekalinga Bal,40,M,A3
6709,2740,Nicholas Sehgal,48,M,A4
6710,2741,Lekha Jain,22,F,A1
6711,2741,Aarush Dhaliwal,27,M,A2
6712,2742,Aarnav Saxena,42,M,A1
6713,2742,Naveen Choudhary,25,M,A2
6714,2742,Owen Chakrabarti,37,M,A3
6715,2742,Amruta Handa,45,F,A4
6716,2743,Liam Prakash,40,M,A1
6717,2743,Tanish Brahmbhatt,28,M,A2
6718,2743,Tamanna Sharaf,38,F,A3
6719,2744,Banjeet Agarwal,22,M,A1
6720,2744,Rohan Prabhu,45,M,A2
6721,2744,Utkarsh Radhakrishnan,39,M,A3
6722,2745,William Srinivasan,25,M,A1
6723,2745,Chakrika Bhargava,32,F,A2
6724,2746,Avi Mishra,34,M,A1
6725,2746,Girik Dalal,38,M,A2
6726,2746,Xavier Bajaj,24,M,A3
6727,2747,Aadi Swaminathan,46,M,A1
6728,2747,Sathvik Dixit,34,M,A2
6729,2747,Bhavani Purohit,43,F,A3
6730,2748,Tarak Rao,44,M,A1
6731,2748,Rushil Bhagat,21,M,A2
6732,2749,Krish Dani,31,M,A1
6733,2750,Arjun Shenoy,44,M,A1
6734,2750,Shivansh Biswas,38,M,A2
6735,2751,Nachiket Singh,48,M,A1
6736,2751,Zayyan Dua,28,M,A2
6737,2751,Hritik Shah,34,M,A3
6738,2752,Gaurang Sekhon,44,M,A1
6739,2752,Zayan Grover,25,M,A2
6740,2752,Abha Banik,40,F,A3
6741,2753,Peter Babu,24,M,A1
6742,2753,Gunbir Kalita,23,M,A2
6743,2754,Lakshit Badami,27,M,A1
6744,2754,Gavin Memon,32,M,A2
6745,2754,Mitesh Dani,31,M,A3
6746,2754,Umang Buch,32,M,A4
6747,2755,Samarth Keer,44,M,A1
6748,2756,Jagat Majumdar,36,M,A1
6749,2756,Jai Raj,23,M,A2
6750,2757,Tarak Mody,35,M,A1
6751,2757,Karan Bhasin,37,M,A2
6752,2758,Balhaar Dyal,34,M,A1
6753,2758,Avi Bail,46,M,A2
6754,2758,Aryan Sami,41,M,A3
6755,2758,Madhav Morar,36,M,A4
6756,2759,Liam Gade,24,M,A1
6757,2759,Samarth Singh,30,M,A2
6758,2760,Warhi Goda,44,F,A1
6759,2760,Aarush Bandi,24,M,A2
6760,2761,Gaurav Doshi,25,M,A1
6761,2762,Gautam Patil,34,M,A1
6762,2762,Kabir Kota,29,M,A2
6763,2762,Anirudh Butala,40,M,A3
6764,2763,Ekalinga Dhillon,36,M,A1
6765,2763,Xavier Solanki,31,M,A2
6766,2763,Nihal Mohan,25,M,A3
6767,2764,Chakradev Khosla,22,M,A1
6768,2764,Daniel Dara,27,M,A2
6769,2765,Qasim Chauhan,42,M,A1
6770,2765,Pratyush Pillay,23,M,A2
6771,2765,Farhan Jayaraman,43,M,A3
6772,2765,Pratyush Atwal,48,M,A4
6773,2766,Januja Din,33,F,A1
6774,2766,Jacob Krishnamurthy,32,M,A2
6775,2766,Chanakya Jayaraman,35,M,A3
6776,2767,Aarush Swaminathan,38,M,A1
6777,2767,Bachittar Swamy,33,M,A2
6778,2768,Anthony Mody,42,M,A1
6779,2768,Mugdha Barman,22,F,A2
6780,2769,Gautam Gulati,40,M,A1
6781,2769,Advay Sangha,34,M,A2
6782,2769,Pranit Toor,44,M,A3
6783,2769,Ikbal Rai,46,M,A4
6784,2770,Ekansh Sahota,29,M,A1
6785,2770,Harrison Butala,43,M,A2
6786,2770,Victor Prakash,39,M,A3
6787,2770,Bhavika Chad,28,F,A4
6788,2771,Mason Chandran,41,M,A1
6789,2771,Tristan Sood,26,M,A2
6790,2771,Ranveer Upadhyay,40,M,A3
6791,2771,Hitesh Sura,38,M,A4
6792,2772,Aayush Vohra,24,M,A1
6793,2773,Robert Narayanan,43,M,A1
6794,2773,Qabil Hayer,29,M,A2
6795,2773,Robert Madan,20,M,A3
6796,2773,Ojas Comar,24,M,A4
6797,2774,Abeer Jha,35,M,A1
6798,2774,Samar Kunda,20,M,A2
6799,2774,Dominic Raju,33,M,A3
6800,2774,Henry Vasa,36,M,A4
6801,2775,Ishaan Prabhu,43,M,A1
6802,2775,Tarak Jain,24,M,A2
6803,2776,Balendra Raj,23,M,A1
6804,2776,Ranbir Aurora,34,M,A2
6805,2777,Ucchal Halder,22,F,A1
6806,2778,Gaurang Mutti,38,M,A1
6807,2778,Rehaan Mital,25,M,A2
6808,2778,Ekaraj Kala,26,M,A3
6809,2779,Amruta Vohra,41,F,A1
6810,2779,Chakradev Aggarwal,35,M,A2
6811,2779,Chandran Mandal,35,M,A3
6812,2780,Abhiram Dutt,30,M,A1
6813,2780,Laban Kadakia,21,M,A2
6814,2780,Ekalinga Chowdhury,33,M,A3
6815,2780,Gabriel Sankar,35,M,A4
6816,2781,Baljiwan Thaman,23,M,A1
6817,2781,Vihaan Mallick,33,M,A2
6818,2781,Max Kaul,26,M,A3
6819,2781,Jai Batra,34,M,A4
6820,2782,Rishi Gulati,29,M,A1
6821,2782,Tarak Mody,34,M,A2
6822,2783,Bachittar Vora,40,M,A1
6823,2784,Charles Das,34,M,A1
6824,2784,Reyansh Parikh,32,M,A2
6825,2785,Ekalinga Bora,35,M,A1
6826,2786,Nakul Vora,20,M,A1
6827,2786,Balveer Walia,22,M,A2
6828,2786,Fiyaz Bajwa,41,M,A3
6829,2786,Balveer Sura,44,M,A4
6830,2787,Orinder De,44,M,A1
6831,2787,Fiyaz Randhawa,33,M,A2
6832,2787,Charan Andra,28,M,A3
6833,2787,Isaiah Chatterjee,45,M,A4
6834,2788,Frado Dugal,31,M,A1
6835,2788,Aditya Borde,24,M,A2
6836,2789,Benjamin Keer,23,M,A1
6837,2790,Rajata Bava,30,F,A1
6838,2790,Teerth Jayaraman,40,M,A2
6839,2790,Ishwar Khosla,21,M,A3
6840,2791,Laban Saxena,19,M,A1
6841,2791,Shivansh Deo,20,M,A2
6842,2791,Bahadurjit Banik,44,M,A3
6843,2792,Andrew Patil,23,M,A1
6844,2792,Omkaar Chaudhry,26,M,A2
6845,2793,Nandini Acharya,39,F,A1
6846,2794,Jagat Bedi,43,M,A1
6847,2794,Rehaan Kar,30,M,A2
6848,2795,Abdul Bala,21,M,A1
6849,2795,Dalaja Ramanathan,21,F,A2
6850,2795,Ranbir Sura,44,M,A3
6851,2795,Anthony Chanda,34,M,A4
6852,2796,Ekaraj Munshi,39,M,A1
6853,2796,Aditya Kar,42,M,A2
6854,2797,Chandran Thakkar,32,M,A1
6855,2797,Advaith Dey,44,M,A2
6856,2798,Widisha Palla,26,F,A1
6857,2799,Vihaan Solanki,36,M,A1
6858,2799,Advaith Mand,33,M,A2
6859,2799,Champak Raman,20,M,A3
6860,2800,Fitan Anne,40,M,A1
6861,2801,Omkaar Karan,23,M,A1
6862,2801,Harrison Taneja,35,M,A2
6863,2801,Yagnesh Puri,30,M,A3
6864,2801,Chaitanya Krishnan,35,M,A4
6865,2802,Chatura Padmanabhan,35,M,A1
6866,2802,Peter Aurora,29,M,A2
6867,2803,Guneet Murty,46,M,A1
6868,2803,Joshua Deshmukh,45,M,A2
6869,2803,Ekaraj Kumar,30,M,A3
6870,2803,Samuel Chander,40,M,A4
6871,2804,Kevin Sani,25,M,A1
6872,2804,Timothy Barman,35,M,A2
6873,2804,Hardik Sahota,30,M,A3
6874,2805,Tanish Arya,41,M,A1
6875,2806,Lakshmi Chander,35,F,A1
6876,2806,Ucchal Grewal,33,F,A2
6877,2806,Akshay Pal,25,M,A3
6878,2806,Bakhshi Swamy,42,M,A4
6879,2807,Krish Gala,31,M,A1
6880,2807,Udant Guha,22,M,A2
6881,2807,Hitesh Ravi,35,M,A3
6882,2808,Teerth Chopra,45,M,A1
6883,2808,Azaan Raja,43,M,A2
6884,2808,Reyansh Mall,25,M,A3
6885,2808,Wriddhish Puri,18,M,A4
6886,2809,Barkha Brahmbhatt,25,F,A1
6887,2809,Jatin Dubey,25,M,A2
6888,2809,Vivaan Aurora,28,M,A3
6889,2809,Tarak Dar,20,M,A4
6890,2810,Ojasvi Nath,43,F,A1
6891,2810,Abdul Koshy,44,M,A2
6892,2810,Samarth Nazareth,28,M,A3
6893,2810,Darsh Wadhwa,22,M,A4
6894,2811,Pallavi Hayer,26,F,A1
6895,2811,Tarak Suresh,22,M,A2
6896,2811,Advika Kar,39,F,A3
6897,2812,Ria Garg,45,F,A1
6898,2812,Darsh Badal,30,M,A2
6899,2812,Abha Suri,28,F,A3
6900,2812,Veer Banerjee,22,M,A4
6901,2813,Mohammed Kota,27,M,A1
6902,2813,Teerth Sinha,29,M,A2
6903,2813,Michael Korpal,45,M,A3
6904,2813,Nathan Pradhan,47,M,A4
6905,2814,Yug Madan,23,M,A1
6906,2815,Yash Basak,34,M,A1
6907,2815,Chaaya Baria,23,F,A2
6908,2815,Samarth Ravi,39,M,A3
6909,2815,Chatura Lanka,37,M,A4
6910,2816,Ronith Pathak,25,M,A1
6911,2816,Rushil Vasa,25,M,A2
6912,2816,Falan Tripathi,25,M,A3
6913,2817,Mohini Raghavan,26,F,A1
6914,2818,Nitesh Upadhyay,27,M,A1
6915,2819,Karan Hans,23,M,A1
6916,2819,Baljiwan Guha,22,M,A2
6917,2819,Wridesh Dar,43,M,A3
6918,2819,Ekbal Sachdev,36,M,A4
6919,2820,Frederick Bakshi,37,M,A1
6920,2820,Harsh Kumer,36,M,A2
6921,2820,Wridesh Karnik,37,M,A3
6922,2821,Rudra Vala,27,M,A1
6923,2822,David Misra,20,M,A1
6924,2822,Warjas Tripathi,33,M,A2
6925,2822,Samaksh Prakash,44,M,A3
6926,2823,Bakhshi Trivedi,29,M,A1
6927,2823,Dhruv Manda,27,M,A2
6928,2824,Harshil Lala,23,M,A1
6929,2824,Warinder Bawa,31,M,A2
6930,2825,Chakradhar Varty,21,M,A1
6931,2826,Aarush Mody,47,M,A1
6932,2826,Aarini Karnik,27,F,A2
6933,2826,Ishwar Malhotra,44,M,A3
6934,2827,Joshua Goyal,30,M,A1
6935,2827,Hardik Ray,22,M,A2
6936,2827,Harsh Kaur,41,M,A3
6937,2828,George Patla,34,M,A1
