ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
3005,3005,Pranit Kothari,22,2,5,4,1
3006,3006,Eshana Dada,31,2,1,4,1
3007,3007,Nisha Bail,48,2,1,3,2
3008,3008,Abhiram Oak,69,7,1,3,1
3009,3009,Omaja Grover,29,3,1,7,1
3010,3010,Advika Kakar,24,8,1,7,1
3011,3011,Shivansh Sachar,27,5,4,6,1
3012,3012,Arya Chander,45,1,1,1,2
3013,3013,Sanaya Pandya,18,4,1,5,1
3014,3014,Riya Parsa,40,3,1,7,1
3015,3015,Wakeeta Mane,48,3,1,6,2
3016,3016,Chaitanya Bal,20,3,3,3,2
3017,3017,Aarini Chatterjee,66,7,5,6,2
3018,3018,Devika Lata,42,3,2,3,1
3019,3019,Amruta Barad,34,5,1,1,2
3020,3020,Leela Zachariah,66,5,1,7,2
3021,3021,Daksha Mitter,56,1,1,6,1
3022,3022,Upadhriti Mohan,57,3,2,3,1
3023,3023,Agastya Dutt,62,5,1,6,2
3024,3024,Isaac Sandhu,45,7,1,3,1
3025,3025,Yadavi Dutta,57,8,1,4,1
3026,3026,Zehaan Purohit,73,7,3,2,1
3027,3027,Caleb Devan,75,4,2,5,2
3028,3028,Unnati Chawla,38,5,1,1,1
3029,3029,Ekavir Gola,45,6,1,3,1
3030,3030,Tanvi Morar,68,2,1,7,2
3031,3031,Daniel Bhakta,63,5,1,5,2
3032,3032,Ekani Gupta,32,6,1,2,1
3033,3033,Pratyush Kulkarni,36,1,1,6,1
3034,3034,Charvi Oommen,62,8,1,2,1
3035,3035,Urvi Jain,54,8,1,6,1
3036,3036,Fariq Tailor,26,6,1,5,2
3037,3037,Forum Sandhu,25,8,1,2,2
3038,3038,Chameli Sinha,44,2,6,2,2
3039,3039,Ishani Sankar,30,9,1,6,1
3040,3040,Saumya Patel,20,7,1,6,1
3041,3041,Garima Kurian,37,3,1,4,1
3042,3042,Ishita Thaman,59,9,1,7,1
3043,3043,Anika Lata,25,4,2,6,1
3044,3044,Deepa Madan,68,2,3,3,1
3045,3045,Owen Sura,41,4,1,6,1
3046,3046,Rishi Srinivasan,23,1,3,3,1
3047,3047,Frederick Keer,45,7,1,5,2
3048,3048,Deepa Ranganathan,45,8,7,7,1
3049,3049,Harsh Ramanathan,63,7,1,5,2
3050,3050,Ekaraj Kapoor,74,8,3,6,1
3051,3051,Zarna Grewal,57,2,4,6,1
3052,3052,Urmi Sane,28,3,3,2,1
3053,3053,Chaman Edwin,70,2,3,1,1
3054,3054,Xavier Gill,42,4,3,7,2
3055,3055,Netra Seshadri,23,5,2,4,1
3056,3056,Benjamin Bhavsar,23,3,3,3,2
3057,3057,Yashvi Varma,66,6,7,1,1
3058,3058,Devika More,69,4,5,2,2
3059,3059,Reyansh Dewan,30,5,1,3,1
3060,3060,Gaurav Gill,55,1,1,4,1
3061,3061,Krish Dani,34,9,5,7,1
3062,3062,Vrishti Sandhu,42,1,1,5,1
3063,3063,Fariq Iyer,50,2,2,7,2
3064,3064,Ishita Tak,32,8,7,4,1
3065,3065,Hritik Raghavan,23,1,1,7,2
3066,3066,Mitali Bakshi,18,7,1,7,2
3067,3067,Lekha Manne,63,6,7,1,1
3068,3068,Sarthak Date,35,2,1,2,1
3069,3069,Orinder Morar,49,2,1,5,1
3070,3070,Ganga Naidu,68,7,1,6,2
3071,3071,Yochana Borah,27,2,1,4,1
3072,3072,Mohammed Bora,56,6,1,3,2
3073,3073,Bachittar Varma,27,3,2,4,2
3074,3074,Urishilla Jhaveri,21,6,1,7,1
3075,3075,Anusha Atwal,37,5,1,1,1
3076,3076,Krishna Handa,53,1,2,5,2
3077,3077,Farhan Magar,39,1,7,6,2
3078,3078,Raagini Choudhary,32,4,1,6,2
3079,3079,Krishna Sabharwal,42,6,1,2,1
3080,3080,Arin Das,51,6,1,1,1
3081,3081,Yashasvi Mohanty,57,2,2,3,1
3082,3082,Hema Pillai,74,8,3,7,1
3083,3083,Frederick Bal,54,3,3,1,2
3084,3084,Gavin Muni,73,7,1,2,2
3085,3085,Rushil Dave,62,9,4,5,2
3086,3086,Onveer Warrior,18,6,1,6,2
3087,3087,Hitesh Kohli,38,6,2,2,1
3088,3088,Darsh Kamdar,44,9,1,5,1
3089,3089,Alexander D’Alia,22,2,1,4,1
3090,3090,Kamya Nayak,56,4,1,7,1
3091,3091,Urvashi Vasa,37,5,7,2,1
3092,3092,Radha Mann,39,4,2,5,1
3093,3093,Champak Parekh,38,3,1,2,2
3094,3094,Udant Keer,20,5,1,7,2
3095,3095,Damyanti Mohanty,69,8,2,4,1
3096,3096,Jacob Pingle,25,9,4,4,2
3097,3097,Neha Gokhale,70,2,2,7,2
3098,3098,Zilmil Bajaj,27,4,3,6,1
3099,3099,Darpan Dugal,71,7,2,2,1
3100,3100,Jagdish Yohannan,70,9,1,3,2
3101,3101,Zarna Manne,46,2,1,6,2
3102,3102,Eta Mane,51,9,1,7,2
3103,3103,Kashvi Nazareth,35,3,1,2,1
3104,3104,Ekavir Sundaram,61,8,2,3,2
3105,3105,Orinder Panchal,21,4,1,5,1
3106,3106,Sara Datta,42,4,7,4,2
3107,3107,Upasna Mani,19,6,1,2,2
3108,3108,Mohammed Tiwari,32,3,7,7,1
3109,3109,Omya Master,34,9,1,3,1
3110,3110,Harini Dugar,65,5,1,3,2
3111,3111,Vincent Sarna,57,3,1,1,1
3112,3112,Jacob Oommen,18,8,1,2,1
3113,3113,Mekhala Rama,60,9,1,6,2
3114,3114,Avi Bandi,21,8,1,1,2
3115,3115,Maanas Konda,35,9,1,1,1
3116,3116,Geetika Virk,59,1,2,1,1
3117,3117,Bhavini Kalla,58,9,1,7,1
3118,3118,Mugdha Sur,53,9,1,7,2
3119,3119,Orinder Dora,42,5,1,3,2
3120,3120,Bhavini Viswanathan,20,7,1,6,1
3121,3121,Omkaar Sahota,25,7,1,2,1
3122,3122,Faras Rajan,36,6,2,3,2
3123,3123,Rushil Suri,61,6,4,6,2
3124,3124,Ganga Anne,61,2,4,4,2
3125,3125,Gabriel Chada,23,5,5,6,2
3126,3126,Ishaan Gole,30,9,1,1,2
3127,3127,Madhavi Chadha,75,5,1,7,2
3128,3128,Vedhika Edwin,26,1,2,1,1
3129,3129,Manya Chowdhury,26,4,1,2,1
3130,3130,Lavanya Vasa,29,7,1,1,1
3131,3131,Vedhika Patla,59,9,1,3,1
3132,3132,Isaac Kalita,40,7,6,5,1
3133,3133,Abha Dugar,25,1,5,1,2
3134,3134,Yasti Kala,74,8,3,7,1
3135,3135,Omaja Borra,52,9,1,6,2
3136,3136,Sarthak Kashyap,74,4,1,2,1
3137,3137,Forum Datta,68,9,1,3,1
3138,3138,Veda Gola,74,4,5,2,1
3139,3139,Gopal Ramanathan,53,2,1,4,2
3140,3140,Chaman Nair,29,8,1,4,1
3141,3141,Dalaja Srinivas,50,8,6,7,2
3142,3142,Chatura Roy,53,4,1,4,2
3143,3143,Saanvi Ravi,57,3,1,6,2
3144,3144,Bimala Keer,37,3,2,2,1
3145,3145,Nachiket Sani,63,8,5,5,2
3146,3146,Maanav Chaudhary,50,4,2,6,1
3147,3147,Viraj Kurian,74,5,4,2,1
3148,3148,Om Som,53,8,1,7,2
3149,3149,Pooja Jaggi,54,7,1,7,1
3150,3150,Ekiya Mittal,67,6,1,1,2
3151,3151,Oscar Vala,26,5,1,6,2
3152,3152,Patrick Pingle,59,3,1,7,2
3153,3153,Sai Kalla,21,6,1,5,1
3154,3154,Raagini Chaudhry,59,6,2,2,1
3155,3155,Warjas Raja,25,1,1,1,2
3156,3156,Aayush Sahni,61,6,1,1,2
3157,3157,Lohit Ben,34,4,2,1,2
3158,3158,Akshay Dada,31,1,1,5,1
3159,3159,Chakrika Kaur,40,5,2,2,1
3160,3160,Omya Bhandari,42,5,3,6,2
3161,3161,Ekanta Dyal,38,7,3,7,1
3162,3162,Yauvani Kalita,23,4,1,6,2
3163,3163,Manbir Dhar,34,1,1,1,1
3164,3164,Faraj Shenoy,28,2,1,6,2
3165,3165,Adya Yohannan,70,5,3,3,2
3166,3166,Theodore Chada,55,3,1,6,1
3167,3167,Neelima Shere,52,4,3,1,1
3168,3168,Triya Sankar,50,9,1,6,2
3169,3169,Ekani Bose,49,9,1,7,1
3170,3170,Vedant Mand,31,4,7,1,1
3171,3171,Charles Dhar,55,8,1,4,1
3172,3172,Girik Modi,52,5,1,5,2
3173,3173,Hemani Srinivasan,59,2,2,6,1
3174,3174,Oeshi Oommen,50,9,3,5,2
3175,3175,Aachal Lall,35,3,1,7,2
3176,3176,Vivaan Basak,29,5,1,2,1
3177,3177,Thomas Bhavsar,48,5,1,5,2
3178,3178,Shivani Nadig,20,8,1,4,1
3179,3179,Mahika Kothari,25,8,1,6,2
3180,3180,Faqid Lal,57,1,5,7,1
3181,3181,Gaurav Bakshi,19,4,1,1,1
3182,3182,Pranav Mital,57,6,3,4,1
3183,3183,Avi Borah,46,8,1,3,1
3184,3184,Dakshesh Peri,19,9,1,6,1
3185,3185,Falguni Bhagat,52,9,5,6,2
3186,3186,Yashoda Bir,47,9,2,5,2
3187,3187,Nachiket Sankar,66,3,1,7,2
3188,3188,Harshil Sibal,48,1,1,6,2
3189,3189,Omisha Dyal,53,2,1,5,1
3190,3190,Devansh Garg,65,3,2,7,1
3191,3191,Yashoda Pandya,75,5,2,4,1
3192,3192,Charles Randhawa,18,9,1,6,1
3193,3193,Laksh Narula,54,5,2,3,1
3194,3194,Nikita Ahuja,28,8,2,5,2
3195,3195,Aadi Gaba,58,6,1,1,2
3196,3196,Owen Manda,43,6,1,3,1
3197,3197,Yasti Shetty,67,2,4,7,1
3198,3198,Udant Pall,42,5,1,6,1
3199,3199,Watika Mittal,65,9,3,3,2
3200,3200,Bhavna Sampath,60,7,2,5,2
3201,3201,Ayaan Pathak,73,5,2,1,2
3202,3202,Om Chakraborty,18,7,1,3,1
3203,3203,Balendra Shroff,36,5,4,6,2
3204,3204,Samarth Shankar,21,6,1,2,2
3205,3205,Pallavi Majumdar,70,8,3,6,2
3206,3206,Samarth Raghavan,62,6,2,1,2
3207,3207,Ojasvi Choudhry,40,2,1,3,1
3208,3208,Aashi Pau,36,9,1,3,1
3209,3209,Yauvani Luthra,53,9,1,3,2
3210,3210,Gagan Dar,75,4,6,1,2
3211,3211,Finn Sathe,73,9,1,6,2
3212,3212,Yashvi Sundaram,41,6,5,2,1
3213,3213,William Nadkarni,29,1,4,3,1
3214,3214,Anay Aurora,70,1,6,3,1
3215,3215,Girish Khare,30,2,2,6,1
3216,3216,Urvashi Garde,18,1,4,1,2
3217,3217,Gaurika Dugal,62,4,3,4,2
3218,3218,Chatresh Sahni,65,9,4,5,1
3219,3219,Joshua Dada,66,4,3,5,2
3220,3220,Eta Bala,66,6,1,5,1
3221,3221,Reva Dhaliwal,27,9,1,3,2
3222,3222,Leena Nanda,49,7,4,4,1
3223,3223,Yasti Vaidya,28,8,1,6,1
3224,3224,Chaaya Dubey,40,3,2,6,1
3225,3225,Tanish Sura,62,8,2,2,2
3226,3226,Shivansh Maharaj,58,7,1,7,2
3227,3227,Tarak Sood,31,2,2,6,2
3228,3228,Gunbir Acharya,75,3,3,7,2
3229,3229,Nathan Chahal,46,2,1,2,2
3230,3230,Pratyush Dar,71,9,1,1,1
3231,3231,Sai Datta,21,2,2,4,2
3232,3232,Tripti Kar,18,9,3,7,1
3233,3233,Varsha Thakkar,71,7,1,1,2
3234,3234,Nicholas Mand,75,4,1,5,1
3235,3235,Ishita Bhalla,54,7,2,3,1
3236,3236,Tristan Chatterjee,70,7,3,3,1
3237,3237,Ikshita Sinha,66,5,7,5,2
3238,3238,Hredhaan Ghosh,23,2,2,2,1
3239,3239,Urvi Desai,33,6,1,5,1
3240,3240,Janani Bansal,61,5,1,4,2
3241,3241,Baghyawati Ramaswamy,42,4,1,7,1
3242,3242,Kamala Pandya,49,9,1,6,1
3243,3243,Samar Sastry,18,1,1,4,2
3244,3244,Jeremiah Ganesh,58,5,1,1,1
3245,3245,Abha Din,31,6,1,4,2
3246,3246,Veer Subramaniam,36,4,1,5,2
3247,3247,Ijaya Rai,51,6,2,1,2
3248,3248,Idika Bajaj,45,9,3,4,2
3249,3249,Adya Sen,40,3,1,5,1
3250,3250,Chavvi Kala,19,8,1,3,1
3251,3251,Yasti Chhabra,67,8,2,2,2
3252,3252,Onveer Kalita,55,2,6,4,1
3253,3253,Samar Golla,66,1,4,7,2
3254,3254,Vasatika Dugar,32,3,3,1,1
3255,3255,Lila Kapadia,63,9,1,6,2
3256,3256,Ayaan Sharaf,46,5,1,5,1
3257,3257,Vamakshi Kalita,30,2,2,3,2
3258,3258,Champak Chad,27,5,1,1,2
3259,3259,Kevin Prabhakar,46,8,1,1,1
3260,3260,Ansh Chaudhry,48,4,7,3,2
3261,3261,Kritika Hayre,64,5,1,2,2
3262,3262,Dalaja Buch,69,9,2,3,1
3263,3263,Yashica Raju,63,4,2,4,2
3264,3264,Balendra Dugar,50,3,1,6,1
3265,3265,Chandresh Narula,62,3,1,5,2
3266,3266,Omya Kale,40,3,1,3,2
3267,3267,Mitesh Agate,37,6,1,6,1
3268,3268,Advay Tara,45,2,1,6,1
3269,3269,Owen Radhakrishnan,73,9,1,6,2
3270,3270,Aarini Tailor,37,1,1,2,2
3271,3271,Triya Dalal,54,4,1,7,1
3272,3272,Ekani Kurian,22,7,2,3,1
3273,3273,Chaaya Parmer,38,4,2,6,1
3274,3274,Janya Sule,50,7,3,1,2
3275,3275,Unnati Ranganathan,60,6,1,6,1
3276,3276,Siddharth Biswas,24,6,1,5,2
3277,3277,Krisha Jaggi,51,5,1,2,2
3278,3278,Devansh Barad,21,3,3,5,1
3279,3279,Keya Nayak,53,7,1,1,1
3280,3280,Upkaar Chaudhry,35,6,6,2,2
3281,3281,Bishakha Desai,22,5,1,1,2
3282,3282,Isaac Manda,66,7,3,6,2
3283,3283,Kiaan Trivedi,45,9,2,1,2
3284,3284,Harini Pai,29,1,1,3,1
3285,3285,Ati Prabhu,70,6,1,2,2
3286,3286,Rohan Natt,57,9,1,5,1
3287,3287,Janaki Wali,40,6,1,4,2
3288,3288,Nisha Dhar,48,3,2,7,1
3289,3289,Vihaan Naik,74,5,1,2,2
3290,3290,Avni Issac,62,2,1,5,2
3291,3291,Divya Kapadia,49,7,2,3,1
3292,3292,Samesh Chaudhary,23,2,3,6,2
3293,3293,Jeremiah Chaudhary,47,4,6,5,2
3294,3294,Kala Das,55,2,1,2,1
3295,3295,Wridesh Varma,38,5,3,6,2
3296,3296,Geetika Seshadri,36,3,5,5,1
3297,3297,Tanmayi Pandit,49,5,3,6,2
3298,3298,Yutika Patel,34,2,2,1,2
3299,3299,Kashish Pal,32,5,7,2,1
3300,3300,Eesha Rama,19,2,1,7,1
3301,3301,Yochana Sura,19,2,7,6,1
3302,3302,Vansha Bumb,46,7,1,2,1
3303,3303,Ethan Shroff,24,9,2,7,1
3304,3304,Gauri Dave,62,8,1,3,1
3305,3305,Jack Khatri,37,9,3,6,1
3306,3306,Girik Venkataraman,70,3,3,4,2
3307,3307,Tamanna Gara,25,7,2,1,1
3308,3308,Raghav Jaggi,29,1,6,4,1
3309,3309,Yashasvi Sastry,70,4,1,3,1
3310,3310,Yashvi Suri,39,9,6,7,1
3311,3311,Sarthak Mukherjee,74,5,1,2,1
3312,3312,Ojasvi Naidu,51,5,1,7,1
3313,3313,Noah Nori,48,8,1,1,1
3314,3314,Lavanya Peri,75,8,5,4,1
3315,3315,Girish Bandi,67,3,2,4,1
3316,3316,Balendra Korpal,67,7,1,3,2
3317,3317,Rajeshri Ranganathan,58,7,1,4,2
3318,3318,Unni Vora,40,8,1,7,2
3319,3319,Gabriel Shanker,45,2,6,6,1
3320,3320,Peter Kar,26,4,2,5,1
3321,3321,Charvi Dhingra,64,1,1,5,1
3322,3322,Darpan Kari,19,9,1,5,1
3323,3323,Geetika Gokhale,30,1,3,6,1
3324,3324,Charvi Nadig,34,1,1,5,2
3325,3325,Luke Sen,58,5,4,5,1
3326,3326,Dominic Gokhale,21,6,5,1,1
3327,3327,Hemang Seshadri,29,4,1,1,1
3328,3328,Manthan Mukhopadhyay,32,2,6,2,1
3329,3329,Lohit Goel,18,5,1,4,2
3330,3330,Amara Deol,44,3,1,6,2
3331,3331,Lopa Buch,55,1,4,7,1
3332,3332,Yasti Prabhu,56,5,2,4,2
3333,3333,Aarav Suri,21,9,1,7,2
3334,3334,Yashasvi Mannan,67,3,6,2,1
3335,3335,Anita Hari,29,4,1,6,2
3336,3336,Tanish Agrawal,28,9,1,5,2
3337,3337,Oscar Pal,59,6,1,3,2
3338,3338,Aarush Mand,68,8,1,1,2
3339,3339,Matthew Samra,66,1,4,3,1
3340,3340,Max Thakkar,56,1,3,5,1
3341,3341,Yash Kapur,43,8,5,5,2
3342,3342,Mohini Vig,71,4,1,6,2
3343,3343,Sara Kade,56,4,1,4,1
3344,3344,Varsha Swaminathan,38,9,1,6,2
3345,3345,Sathvik Mann,20,4,1,6,1
3346,3346,Odika Savant,35,8,2,6,2
3347,3347,Yachana Kari,49,1,1,5,1
3348,3348,Tanveer Sunder,52,3,2,2,1
3349,3349,Ati Sodhi,19,4,1,1,2
3350,3350,Maya Bumb,48,3,5,5,2
3351,3351,Aishani Sibal,75,6,2,4,1
3352,3352,Udyati Dey,44,9,1,3,2
3353,3353,Radha Dyal,53,1,2,7,2
3354,3354,Udant Pai,23,5,1,6,1
3355,3355,Sai Shan,33,3,1,3,2
3356,3356,Januja Bhasin,26,6,5,3,1
3357,3357,Advaith Dada,23,6,2,1,2
3358,3358,Hema Ahuja,25,3,5,3,1
3359,3359,Hiral Kanda,21,5,1,3,1
3360,3360,Joshua Char,43,3,1,4,2
3361,3361,Edhitha Saraf,32,2,1,1,1
3362,3362,Nisha Choudhury,26,5,7,3,1
3363,3363,Maanav Biswas,62,4,1,7,1
3364,3364,Abhimanyu Grover,66,1,7,5,1
3365,3365,Ekani Rajagopal,52,1,1,3,1
3366,3366,Adya Bir,34,5,2,2,2
3367,3367,Ekaraj Grover,66,2,1,3,1
3368,3368,Lajita Dua,52,6,2,6,1
3369,3369,Dayamai Magar,57,2,6,3,2
3370,3370,Omisha Rana,29,9,2,2,2
3371,3371,Forum Sundaram,40,1,2,2,2
3372,3372,Jeet Bala,71,6,7,6,2
3373,3373,Shivani Handa,23,3,2,7,1
3374,3374,Agastya Johal,73,1,1,4,1
3375,3375,Omaja Nagarajan,42,6,1,3,1
3376,3376,Falak Singh,28,3,1,4,2
3377,3377,Anusha Chhabra,50,8,1,3,2
3378,3378,Indrajit Sha,52,6,4,1,1
3379,3379,Bina Murthy,37,4,1,2,1
3380,3380,Indira Bath,36,1,1,2,2
3381,3381,Amruta Uppal,44,9,2,4,1
3382,3382,Sai Chadha,43,1,1,2,1
3383,3383,Sachi Agrawal,49,2,1,3,2
3384,3384,Utkarsh Choudhary,52,4,3,4,1
3385,3385,Hiral Vig,22,9,1,1,2
3386,3386,Alexander Wable,40,8,1,2,2
3387,3387,Oni Chawla,24,1,6,2,1
3388,3388,Jeet Chadha,71,4,6,2,2
3389,3389,Deepa Krishnamurthy,60,7,2,1,2
3390,3390,Simon Korpal,62,3,1,6,2
3391,3391,Chanchal Bose,64,5,1,1,2
3392,3392,Saksham Loke,50,4,1,3,1
3393,3393,Harsh Mistry,43,4,3,5,2
3394,3394,Meera Sandhu,24,1,1,5,1
3395,3395,Tamanna Badal,23,5,7,7,2
3396,3396,Ishita Dash,68,9,3,4,2
3397,3397,Qadim Ganesan,60,7,1,6,2
3398,3398,Libni Basu,54,9,1,5,1
3399,3399,Nitesh Sahota,69,9,1,6,1
3400,3400,Tara Dugar,74,4,4,6,2
3401,3401,Bina Chand,25,5,1,5,1
3402,3402,Nitara Datta,63,7,1,6,2
3403,3403,Charita Pillai,44,8,2,7,1
3404,3404,Nicholas Varma,43,6,4,7,2
3405,3405,Priya Swaminathan,54,1,1,6,1
3406,3406,Pranav Borah,60,6,7,3,1
3407,3407,Joshua Pathak,18,7,1,1,2
3408,3408,Harita Kothari,73,6,1,6,1
3409,3409,Harsh Parmar,50,3,1,6,2
3410,3410,Hamsini Patla,74,4,6,1,2
3411,3411,Nitara Datta,74,5,3,1,1
3412,3412,Wakeeta Tella,64,7,1,1,1
3413,3413,Quincy Hayre,39,5,3,2,1
3414,3414,Sai Butala,24,2,1,5,2
3415,3415,Hamsini Devan,45,8,1,1,2
3416,3416,Viraj Atwal,55,4,1,4,1
3417,3417,Manya Kalla,21,5,1,2,2
3418,3418,Gavin Pathak,27,2,1,5,1
3419,3419,Gauri Jayaraman,43,6,1,2,1
3420,3420,Nilima Saraf,27,5,3,2,1
3421,3421,Ekalinga Bhargava,54,7,7,3,1
3422,3422,Bina Iyer,63,9,3,3,1
3423,3423,Christopher Dhawan,63,7,1,2,1
3424,3424,Naveen Guha,73,8,3,7,1
3425,3425,Gauri Ganesh,20,6,3,4,1
3426,3426,Jack Nadig,18,2,1,3,1
3427,3427,Darpan Palla,70,3,6,1,2
3428,3428,Ekaja Loke,29,6,1,5,1
3429,3429,Lakshit Pillai,67,5,7,6,2
3430,3430,Madhavi Das,22,2,7,5,1
3431,3431,Radhika Koshy,71,7,1,3,1
3432,3432,Krishna Palla,53,6,1,6,2
3433,3433,Charan Morar,61,4,1,4,2
3434,3434,Balendra Contractor,74,3,2,4,2
3435,3435,Ryan Grewal,38,7,2,4,2
3436,3436,Ekalinga Halder,38,2,1,7,2
3437,3437,Nitara Sankaran,39,9,5,7,1
3438,3438,Watika Chakrabarti,57,1,7,1,1
3439,3439,Rachit Sekhon,63,9,2,6,2
3440,3440,Timothy Pal,32,8,3,4,1
3441,3441,Gaurang Dhawan,26,6,1,1,1
3442,3442,Hredhaan Ratta,18,6,7,3,2
3443,3443,Lajita Ranganathan,27,8,2,7,1
3444,3444,Advika Munshi,64,5,3,5,2
3445,3445,Kevin Sura,28,4,1,2,2
3446,3446,Lekha Bobal,50,4,6,4,2
3447,3447,Sathvik Mandal,67,7,6,5,1
3448,3448,Lavanya Boase,65,8,2,7,1
3449,3449,Caleb Sampath,21,5,7,2,2
3450,3450,Upasna Kala,33,1,4,5,1
3451,3451,Xavier Prabhu,37,1,1,3,2
3452,3452,Wridesh Tank,65,1,1,4,2
3453,3453,Chaaya Gopal,70,5,6,5,2
3454,3454,Jatin Tiwari,60,3,1,2,1
3455,3455,Wazir Kamdar,71,8,1,1,2
3456,3456,Robert Bail,51,9,1,5,2
3457,3457,Ojas Ahuja,38,6,6,5,1
3458,3458,Nilima Gola,53,9,2,1,1
3459,3459,Kevin Khosla,46,1,1,2,1
3460,3460,Vasudha Menon,67,1,1,5,1
3461,3461,Amrita Das,51,1,2,1,1
3462,3462,Jagat Sabharwal,26,1,1,6,2
3463,3463,Varenya Cherian,74,2,1,5,1
3464,3464,Harrison Nigam,50,2,3,3,1
3465,3465,Karan Halder,20,1,4,7,2
3466,3466,Pushti Kari,51,3,5,2,2
3467,3467,Gaurav Bose,56,3,2,6,1
3468,3468,Girindra Kale,31,5,1,3,2
3469,3469,Dayamai Raj,36,6,2,2,1
3470,3470,Yatin Malhotra,56,4,2,7,1
3471,3471,Caleb Kala,29,9,2,6,2
3472,3472,Odika Mukhopadhyay,21,2,5,4,1
3473,3473,Lopa Ramaswamy,27,3,7,5,2
3474,3474,Wishi Shenoy,65,8,2,2,2
3475,3475,Chaitaly Choudhary,24,7,2,7,2
3476,3476,Hiral Varghese,68,3,3,1,2
3477,3477,Hiral Rajagopalan,50,2,1,7,1
3478,3478,Fiyaz Dani,39,5,1,1,2
3479,3479,Quincy Rout,56,2,1,1,1
3480,3480,Idika Varghese,23,7,1,2,1
3481,3481,Ati Dhillon,54,6,1,6,2
3482,3482,Akshay Mand,45,9,4,2,1
3483,3483,Rachita Natarajan,53,4,4,3,1
3484,3484,Anika Raman,74,4,1,3,2
3485,3485,Vaishnavi Bhavsar,42,3,2,5,2
3486,3486,Gaurang Lanka,41,9,1,4,1
3487,3487,Ekanta Sani,73,7,3,6,2
3488,3488,Isaiah Iyer,28,3,2,6,2
3489,3489,Harrison Khosla,47,6,2,1,1
3490,3490,Madhavi Goel,66,5,1,5,1
3491,3491,Chaman Mukherjee,45,8,1,3,1
3492,3492,Vidhi Sharma,62,3,1,7,1
3493,3493,Balveer Kale,51,2,3,7,1
3494,3494,Bahadurjit Dhar,22,3,1,4,1
3495,3495,Aahana Mishra,59,1,1,1,1
3496,3496,Naksh Taneja,70,4,1,5,2
3497,3497,Ekani Hari,52,1,1,2,2
3498,3498,Arya Venkataraman,69,9,7,2,2
3499,3499,Quincy Malhotra,59,8,2,7,2
3500,3500,Hemangini Wagle,26,9,2,3,2
3501,3501,Janani Chand,24,4,1,7,1
3502,3502,Vanya Sundaram,64,9,2,7,1
3503,3503,Praneel Tank,51,4,1,5,2
3504,3504,Adweta Ray,61,7,1,4,2
3505,3505,Vivaan Verma,20,9,1,3,1
3506,3506,Akshay Palla,75,3,1,5,1
3507,3507,Qarin Ram,42,4,1,5,1
3508,3508,William Dewan,67,2,4,2,2
3509,3509,Darpan Dhar,38,3,1,1,1
3510,3510,Mason Gole,28,9,3,6,2
3511,3511,Samuel Devi,46,7,1,5,1
3512,3512,Chatresh Dhawan,61,7,1,5,2
3513,3513,Nidra Narula,42,4,1,2,2
3514,3514,Logan Basak,67,6,2,5,1
3515,3515,Zaitra Chanda,31,1,1,3,2
3516,3516,Hritik Rama,75,6,7,4,2
3517,3517,Nathan Sankar,63,3,1,1,1
3518,3518,Logan Kamdar,27,3,1,2,1
3519,3519,Ishani Oza,39,5,1,4,1
3520,3520,Ishani Pau,34,3,2,5,2
3521,3521,Wishi Grewal,40,7,2,7,2
3522,3522,Shivansh Dada,45,2,2,3,1
3523,3523,Ati Sane,52,8,7,7,1
3524,3524,Bakhshi Grover,21,9,2,7,2
3525,3525,Radhika Sachdeva,66,7,1,2,2
3526,3526,Gauri Bala,66,2,3,3,1
3527,3527,Jagrati Keer,23,5,7,4,1
3528,3528,Chandran Wadhwa,38,9,2,2,1
3529,3529,Harish Dara,54,4,2,1,1
3530,3530,Jairaj Samra,66,1,4,4,2
3531,3531,Darsh Palla,69,7,2,6,2
3532,3532,Mekhala Kumar,63,5,1,5,2
3533,3533,Sara Uppal,72,7,2,2,2
3534,3534,Udant Kapoor,30,9,2,1,1
3535,3535,Oviya Sarkar,66,7,1,7,1
3536,3536,Gabriel Das,21,4,4,5,1
3537,3537,Kabir Rana,56,3,3,6,1
3538,3538,Simon Choudhary,28,7,3,2,2
3539,3539,Gagan Konda,47,7,3,7,2
3540,3540,Chakradhar Bhatti,42,5,6,5,2
3541,3541,Janaki Hans,62,2,1,1,2
3542,3542,Farhan Barad,45,1,1,2,2
3543,3543,Lipika Anne,36,7,1,3,2
3544,3544,Anay Srivastava,21,4,3,6,1
3545,3545,Adweta Desai,52,1,7,2,2
3546,3546,Rachana Kamdar,31,3,2,3,2
3547,3547,Orinder Balakrishnan,40,8,1,7,2
3548,3548,Gunbir Baral,24,2,2,6,2
3549,3549,Yashawini Kadakia,54,3,1,7,2
3550,3550,Girindra Dar,65,2,6,6,1
3551,3551,Dominic Tara,47,4,1,5,2
3552,3552,Abdul Badami,45,4,6,1,2
3553,3553,Anya Badami,52,3,1,7,1
3554,3554,Zaid Sen,31,1,1,2,2
3555,3555,Rohan Jhaveri,45,5,1,4,1
3556,3556,Yasti Kapur,46,9,1,7,1
3557,3557,Neha Sabharwal,60,9,6,3,2
3558,3558,Krisha Pant,32,5,1,5,2
3559,3559,Turvi Nadkarni,52,6,1,7,1
3560,3560,Geetika Sen,18,8,1,7,2
3561,3561,Finn Sharaf,53,3,1,6,2
