IdentityID,CanonicalName,DOBApprox,LinkedAccusedIDs,ResolutionConfidence,ResolutionMethod
1242,Aarav Parsa,,8761,0.94,fuzzy_name_district
1243,David Choudhury,,"8770,14488",0.87,fuzzy_name_district
1244,Fariq Memon,,8771,0.96,fuzzy_name_district
1245,Charles Sahni,,8773,0.89,fuzzy_name_district
1246,Yashawini Raghavan,,8774,0.9,fuzzy_name_district
1247,Yatin Bhandari,,"8775,10103,18872",0.95,fuzzy_name_district
1248,Krishna Jhaveri,,8785,0.91,fuzzy_name_district
1249,Samesh Morar,,"8789,8805,12979",0.84,fuzzy_name_district
1250,Udant Menon,,8791,0.9,fuzzy_name_district
1251,Pratyush Bava,,8801,0.82,fuzzy_name_district
1252,Januja Desai,,"8802,10740,16714",0.87,fuzzy_name_district
1253,Darsh Sarkar,,8809,0.93,fuzzy_name_district
1254,Harish Sethi,,"8820,10667",0.92,fuzzy_name_district
1255,Charles Memon,,8823,0.95,fuzzy_name_district
1256,Bishakha Nayak,,8865,0.95,fuzzy_name_district
1257,Christopher Bhatt,,8871,0.87,fuzzy_name_district
1258,Yagnesh Tella,,"8881,17922,20540",0.86,fuzzy_name_district
1259,Oscar Agate,,"8888,16224",0.85,fuzzy_name_district
1260,Nachiket Sami,,8908,0.94,fuzzy_name_district
1261,Shivansh Vaidya,,"8916,13272",0.87,fuzzy_name_district
1262,Charan Dewan,,8917,0.85,fuzzy_name_district
1263,Gabriel Saha,,8920,0.99,fuzzy_name_district
1264,Harrison Deo,,8922,0.94,fuzzy_name_district
1265,Onkar Raval,,8926,0.83,fuzzy_name_district
1266,Gopal Chhabra,,8928,0.98,fuzzy_name_district
1267,Sanaya Hari,,"8930,11130",0.94,fuzzy_name_district
1268,Karan Chahal,,8933,0.94,fuzzy_name_district
1269,Raksha Chaudhry,,"8934,18937",0.9,fuzzy_name_district
1270,Dhruv Kashyap,,8942,0.99,fuzzy_name_district
1271,Bachittar Bhatti,,8944,0.94,fuzzy_name_district
1272,Kabir Dass,,8946,0.91,fuzzy_name_district
1273,Zashil Mitter,,"8977,12843,16862,18544,20254",0.85,fuzzy_name_district
1274,Balendra Singh,,8979,0.82,fuzzy_name_district
1275,Parth Chacko,,8982,0.96,fuzzy_name_district
1276,Jason Bhalla,,8988,0.89,fuzzy_name_district
1277,Gavin Dar,,8998,0.86,fuzzy_name_district
1278,Rushil Nair,,"9001,13751",0.97,fuzzy_name_district
1279,Vihaan Dutt,,"9003,9959,14692",0.9,fuzzy_name_district
1280,Chandran Balasubramanian,,9006,0.84,fuzzy_name_district
1281,Chandresh Mody,,9021,0.93,fuzzy_name_district
1282,Pratyush Sen,,9040,0.97,fuzzy_name_district
1283,Laksh Gokhale,,9041,0.89,fuzzy_name_district
1284,Ekaraj Loyal,,9058,0.89,fuzzy_name_district
1285,Darpan Datta,,"9059,20262",0.94,fuzzy_name_district
1286,Urishilla Raj,,"9077,11430,15051",0.84,fuzzy_name_district
1287,Ayaan Narain,,"9082,10638,16663",0.83,fuzzy_name_district
1288,Daksh Bassi,,"9090,14930",0.92,fuzzy_name_district
1289,Yatan Dash,,9091,0.88,fuzzy_name_district
1290,Lakshit Sanghvi,,9103,0.93,fuzzy_name_district
1291,Lavanya Mahajan,,9106,0.86,fuzzy_name_district
1292,Xavier Pradhan,,9113,0.87,fuzzy_name_district
1293,Gauri Dass,,"9119,14174,22825",0.97,fuzzy_name_district
1294,Arjun Johal,,"9123,18601,19518",0.82,fuzzy_name_district
1295,Akshay Boase,,"9133,11322,19285",0.85,fuzzy_name_district
1296,Janani Mutti,,9136,0.88,fuzzy_name_district
1297,Bakhshi Zachariah,,"9143,16750,23716",0.84,fuzzy_name_district
1298,Yash Gara,,"9146,18953",0.93,fuzzy_name_district
1299,Aryan Kalita,,"9147,15810",0.96,fuzzy_name_district
1300,Naveen Batta,,9155,0.88,fuzzy_name_district
1301,Nathan Deo,,"9160,14810",0.97,fuzzy_name_district
1302,Xavier Venkatesh,,9162,0.84,fuzzy_name_district
1303,Abdul Sawhney,,"9163,18954,24298",0.87,fuzzy_name_district
1304,Chaitaly Ray,,"9164,9533",0.9,fuzzy_name_district
1305,Anirudh Sharaf,,9166,0.84,fuzzy_name_district
1306,Hemal Date,,"9171,9525",0.89,fuzzy_name_district
1307,Banjeet Sura,,"9172,14580",0.93,fuzzy_name_district
1308,Balvan Cheema,,9183,0.97,fuzzy_name_district
1309,Neel Memon,,9184,0.87,fuzzy_name_district
1310,Harrison Kar,,"9194,22478",0.92,fuzzy_name_district
1311,Nicholas Gala,,"9197,19854",0.95,fuzzy_name_district
1312,Tristan Wadhwa,,"9218,19952,21256",0.93,fuzzy_name_district
1313,Aarush Bandi,,"9226,11138",0.87,fuzzy_name_district
1314,Peter Dhawan,,9229,0.99,fuzzy_name_district
1315,Hredhaan Dugar,,"9240,19471",0.92,fuzzy_name_district
1316,Maanas Golla,,"9257,16206",0.84,fuzzy_name_district
1317,Dev Viswanathan,,9267,0.89,fuzzy_name_district
1318,Benjamin Agarwal,,9282,0.92,fuzzy_name_district
1319,Harrison Mistry,,9288,0.82,fuzzy_name_district
1320,Reyansh Sha,,"9290,9633,15399",0.84,fuzzy_name_district
1321,Bahadurjit Yogi,,9291,0.94,fuzzy_name_district
1322,Madhav Savant,,9293,0.93,fuzzy_name_district
1323,Parth Das,,9302,0.97,fuzzy_name_district
1324,Kabir Ganesh,,9306,0.91,fuzzy_name_district
1325,William Andra,,"9312,14443",0.87,fuzzy_name_district
1326,Arjun Guha,,9316,0.88,fuzzy_name_district
1327,Saksham Purohit,,"9320,16208",0.84,fuzzy_name_district
1328,Manbir Shetty,,"9327,11854",0.87,fuzzy_name_district
1329,Laksh Badal,,9331,0.85,fuzzy_name_district
1330,Chandresh Mangat,,9341,0.85,fuzzy_name_district
1331,Ronith Tara,,"9349,9799",0.99,fuzzy_name_district
1332,Vaishnavi Bera,,"9362,15541,24232",0.86,fuzzy_name_district
1333,Naveen Mallick,,9363,0.85,fuzzy_name_district
1334,Hritik Kadakia,,9380,0.87,fuzzy_name_district
1335,Theodore Mangal,,"9382,17795",0.93,fuzzy_name_district
1336,Chakradhar Ghosh,,"9393,12691,13320",0.95,fuzzy_name_district
1337,Bahadurjit Kaur,,9395,0.86,fuzzy_name_district
1338,Naveen Som,,9397,0.86,fuzzy_name_district
1339,Guneet Sabharwal,,9400,0.94,fuzzy_name_district
1340,Isaac Chahal,,"9401,18911,22342",0.86,fuzzy_name_district
1341,Wakeeta Kade,,"9431,21801",0.82,fuzzy_name_district
1342,Zaitra Sarraf,,"9432,9837",0.98,fuzzy_name_district
1343,Jack Handa,,"9434,9894",0.93,fuzzy_name_district
1344,Qasim Solanki,,9438,0.95,fuzzy_name_district
1345,Mitesh Pal,,"9443,16649",0.93,fuzzy_name_district
1346,Joshua Saran,,9455,0.98,fuzzy_name_district
1347,Ekbal Ramachandran,,"9475,11392",0.94,fuzzy_name_district
1348,Chanakya Ramesh,,9486,0.93,fuzzy_name_district
1349,Hritik Panchal,,9501,0.9,fuzzy_name_district
1350,Dakshesh Pandit,,9504,0.97,fuzzy_name_district
1351,Dipta Shankar,,9528,0.91,fuzzy_name_district
1352,Rishi Shan,,"9531,15005",0.89,fuzzy_name_district
1353,Anjali Barad,,"9535,13776,16124",0.95,fuzzy_name_district
1354,Rishi Sant,,9556,0.97,fuzzy_name_district
1355,Warjas Parsa,,9558,0.89,fuzzy_name_district
1356,Nathaniel Golla,,"9573,13325",0.82,fuzzy_name_district
1357,Om Ratti,,9574,0.92,fuzzy_name_district
1358,Saksham Nath,,9578,0.9,fuzzy_name_district
1359,Max Naik,,9580,0.94,fuzzy_name_district
1360,Reyansh Walia,,9589,0.85,fuzzy_name_district
1361,Anirudh Baral,,"9605,23975",0.84,fuzzy_name_district
1362,Ekaraj Thakur,,9614,0.97,fuzzy_name_district
1363,Aryan Mohan,,9628,0.89,fuzzy_name_district
1364,Nidra Mammen,,9630,0.99,fuzzy_name_district
1365,Orinder Deo,,9632,0.94,fuzzy_name_district
1366,Jatin Subramaniam,,9648,0.95,fuzzy_name_district
1367,Om Patla,,9656,0.98,fuzzy_name_district
1368,Orinder Rajagopal,,"9660,10811",0.89,fuzzy_name_district
1369,Ishaan Dayal,,"9665,10327",0.88,fuzzy_name_district
1370,Tejas Batta,,9679,0.96,fuzzy_name_district
1371,Isaac Tailor,,9687,0.89,fuzzy_name_district
1372,Samar Dara,,9695,0.93,fuzzy_name_district
1373,Manan Dhar,,9727,0.95,fuzzy_name_district
1374,Naksh Wason,,"9736,10198",0.98,fuzzy_name_district
1375,Bachittar Oommen,,9740,0.86,fuzzy_name_district
1376,Hemani Sant,,"9747,24738",0.87,fuzzy_name_district
1377,Yatan Iyengar,,"9750,14706",0.94,fuzzy_name_district
1378,Yamini Bora,,9753,0.95,fuzzy_name_district
1379,Wahab Upadhyay,,9761,0.92,fuzzy_name_district
1380,Logan Sanghvi,,"9768,12288,12791",0.93,fuzzy_name_district
1381,David Buch,,9771,0.92,fuzzy_name_district
1382,Jacob Lad,,"9777,10683",0.96,fuzzy_name_district
1383,Kiaan Ranganathan,,9779,0.89,fuzzy_name_district
1384,Nakul Sridhar,,"9806,10148",0.84,fuzzy_name_district
1385,Bakhshi Sarma,,"9808,17087",0.9,fuzzy_name_district
1386,Darsh Khanna,,"9816,22476",0.97,fuzzy_name_district
1387,Onkar Kalita,,"9854,11055,23720",0.95,fuzzy_name_district
1388,Girindra Ranganathan,,9855,0.86,fuzzy_name_district
1389,Osha Zachariah,,"9861,13602",0.95,fuzzy_name_district
1390,Jai Pandya,,9862,0.87,fuzzy_name_district
1391,Isaac Nayak,,9867,0.98,fuzzy_name_district
1392,Jatin Bala,,"9869,10418",0.87,fuzzy_name_district
1393,Kiaan Hora,,"9874,15475",0.92,fuzzy_name_district
1394,Zayan Chaudry,,"9882,11742",0.87,fuzzy_name_district
1395,Ladli Raju,,9892,0.96,fuzzy_name_district
1396,Jason Manne,,"9895,12819",0.84,fuzzy_name_district
1397,Joshua Tank,,9905,0.9,fuzzy_name_district
1398,Chandresh Narain,,9913,0.88,fuzzy_name_district
1399,Aarini Nagi,,9916,0.95,fuzzy_name_district
1400,Wyatt Batra,,"9918,12349,15777",0.84,fuzzy_name_district
1401,Jason Rai,,9922,0.97,fuzzy_name_district
1402,Michael Iyengar,,9938,0.9,fuzzy_name_district
1403,Logan Puri,,"9939,15250",0.88,fuzzy_name_district
1404,Samuel Dua,,9942,0.91,fuzzy_name_district
1405,Shaurya Devi,,9949,0.96,fuzzy_name_district
1406,William Kuruvilla,,"9953,10716",0.96,fuzzy_name_district
1407,Hemang Taneja,,9957,0.92,fuzzy_name_district
1408,Umang Shere,,"9962,12595",0.82,fuzzy_name_district
1409,Faras Taneja,,"9972,23086",0.98,fuzzy_name_district
1410,Lekha Tripathi,,9986,0.92,fuzzy_name_district
1411,Rohan Pillay,,9987,0.82,fuzzy_name_district
1412,Shivansh Raman,,"9989,19971",0.97,fuzzy_name_district
1413,Daniel Ahluwalia,,10014,0.93,fuzzy_name_district
1414,Champak Bains,,10029,0.92,fuzzy_name_district
1415,Sathvik Sarna,,10036,0.95,fuzzy_name_district
1416,Shravya Dasgupta,,10050,0.95,fuzzy_name_district
1417,Maanas Pandya,,"10053,22010",0.97,fuzzy_name_district
1418,Maanav Bawa,,"10064,11864",0.95,fuzzy_name_district
1419,Amol Bansal,,10079,0.92,fuzzy_name_district
1420,Dhruv Basu,,10093,0.97,fuzzy_name_district
1421,Vedhika Kapur,,10101,0.87,fuzzy_name_district
1422,Laksh Manda,,10106,0.98,fuzzy_name_district
1423,Timothy Palla,,10110,0.98,fuzzy_name_district
1424,Jagdish Toor,,10112,0.86,fuzzy_name_district
1425,Tanay Raval,,10117,0.91,fuzzy_name_district
1426,Fariq Dubey,,10123,0.93,fuzzy_name_district
1427,Yug Dash,,10132,0.85,fuzzy_name_district
1428,Nilima Sehgal,,10133,0.91,fuzzy_name_district
1429,Anamika Pau,,10146,0.82,fuzzy_name_district
1430,Rachana Sood,,10155,0.86,fuzzy_name_district
1431,Girindra Deo,,"10156,19492",0.96,fuzzy_name_district
1432,Chaitanya Sood,,10167,0.83,fuzzy_name_district
1433,Nitesh Natt,,10171,0.83,fuzzy_name_district
1434,Avi Comar,,10172,0.82,fuzzy_name_district
1435,Alexander Varkey,,"10174,13140",0.88,fuzzy_name_district
1436,Tanish Bera,,10178,0.95,fuzzy_name_district
1437,Nandini Chawla,,"10188,11639",0.9,fuzzy_name_district
1438,Yashodhara Mahal,,10192,0.96,fuzzy_name_district
1439,Amol Uppal,,10201,0.96,fuzzy_name_district
1440,Ayaan Chowdhury,,10203,0.96,fuzzy_name_district
1441,Chatresh Morar,,"10213,24452",0.83,fuzzy_name_district
1442,Libni Garde,,10235,0.97,fuzzy_name_district
1443,Sathvik Krishnamurthy,,"10238,17983",0.95,fuzzy_name_district
1444,Reyansh Mani,,"10241,14194,14844,21099",0.91,fuzzy_name_district
1445,Dev Dada,,10244,0.95,fuzzy_name_district
1446,Yashvi Saini,,"10256,18462",0.85,fuzzy_name_district
1447,Ranveer Gandhi,,10266,0.93,fuzzy_name_district
1448,Bahadurjit Dugal,,10277,0.98,fuzzy_name_district
1449,Wahab Bhagat,,"10292,13495",0.97,fuzzy_name_district
1450,Balvan Dalal,,10293,0.88,fuzzy_name_district
1451,Hredhaan Kanda,,10295,0.88,fuzzy_name_district
1452,Xavier Sarin,,10300,0.88,fuzzy_name_district
1453,Ganga Lall,,"10307,21417",0.9,fuzzy_name_district
1454,Ayush Toor,,10315,0.87,fuzzy_name_district
1455,Kabir Atwal,,"10318,22782",0.93,fuzzy_name_district
1456,Turvi Apte,,10320,0.84,fuzzy_name_district
1457,Bachittar Walia,,"10325,13630",0.94,fuzzy_name_district
1458,Ishaan Mitter,,10338,0.92,fuzzy_name_district
1459,Jeremiah Nayar,,"10350,12653,12725",0.93,fuzzy_name_district
1460,Amol Rastogi,,10351,0.93,fuzzy_name_district
1461,Falan Bir,,10353,0.9,fuzzy_name_district
1462,Samar Agrawal,,10354,0.98,fuzzy_name_district
1463,Jonathan Nagy,,10363,0.82,fuzzy_name_district
1464,Michael Raja,,"10366,12214",0.98,fuzzy_name_district
1465,Darsh Korpal,,10370,0.83,fuzzy_name_district
1466,Gaurav Mahajan,,"10371,23351",0.9,fuzzy_name_district
1467,Gagan Amble,,10378,0.84,fuzzy_name_district
1468,Jackson Nadig,,10387,0.97,fuzzy_name_district
1469,Lipika Chad,,"10389,18221",0.95,fuzzy_name_district
1470,Manan Koshy,,"10391,16719",0.84,fuzzy_name_district
1471,Xavier Ray,,10394,0.93,fuzzy_name_district
1472,Gopal Mishra,,10416,0.89,fuzzy_name_district
1473,Advaith Devi,,10417,0.89,fuzzy_name_district
1474,Ryan Kuruvilla,,10420,0.85,fuzzy_name_district
1475,Advay Modi,,10427,0.95,fuzzy_name_district
1476,Robert Savant,,"10437,11115,18341",0.9,fuzzy_name_district
1477,Dakshesh Sem,,10442,0.99,fuzzy_name_district
1478,Orinder Sagar,,10448,0.9,fuzzy_name_district
1479,Upkaar Raman,,10457,0.96,fuzzy_name_district
1480,Isaac Rout,,10462,0.96,fuzzy_name_district
1481,Wahab Dani,,"10466,10476",0.83,fuzzy_name_district
1482,Farhan Rana,,"10468,22400",0.97,fuzzy_name_district
1483,Abeer Kant,,10472,0.88,fuzzy_name_district
1484,Dalbir Panchal,,10473,0.95,fuzzy_name_district
1485,Gunbir Arya,,10480,0.84,fuzzy_name_district
1486,Bahadurjit Kale,,"10489,17506,20570,23358",0.98,fuzzy_name_district
1487,Guneet Sarma,,10495,0.82,fuzzy_name_district
1488,Yagnesh Mukherjee,,10502,0.96,fuzzy_name_district
1489,Qabil Tailor,,10510,0.87,fuzzy_name_district
1490,Pavani Balakrishnan,,"10517,19394",0.84,fuzzy_name_district
1491,Aarush Dar,,10533,0.84,fuzzy_name_district
1492,Aayush Balakrishnan,,"10536,17429",0.88,fuzzy_name_district
1493,Chandran Baral,,"10543,18871",0.83,fuzzy_name_district
1494,Wridesh Ramachandran,,"10544,16812",0.92,fuzzy_name_district
1495,Kevin Chaudhuri,,10554,0.95,fuzzy_name_district
1496,Charan Sandhu,,10559,0.86,fuzzy_name_district
1497,Krish Bansal,,10564,0.92,fuzzy_name_district
1498,Nimrat Oommen,,10570,0.94,fuzzy_name_district
1499,Ekaraj Sibal,,10574,0.9,fuzzy_name_district
1500,Luke Sandhu,,10579,0.88,fuzzy_name_district
1501,Faqid Bhatti,,10580,0.92,fuzzy_name_district
1502,Jackson Rama,,10605,0.9,fuzzy_name_district
1503,Charan Krishnamurthy,,10606,0.98,fuzzy_name_district
1504,Xavier Naidu,,"10615,10843",0.82,fuzzy_name_district
1505,Chandran Sodhi,,"10617,16538",0.89,fuzzy_name_district
1506,Zaid Manda,,10619,0.97,fuzzy_name_district
1507,Rohan Tata,,10633,0.82,fuzzy_name_district
1508,Xavier Cheema,,10642,0.85,fuzzy_name_district
1509,Neel Bhatt,,10646,0.88,fuzzy_name_district
1510,Aadi Baria,,"10648,14339",0.87,fuzzy_name_district
1511,Hemal Bains,,10655,0.93,fuzzy_name_district
1512,Abhiram Nanda,,10664,0.83,fuzzy_name_district
1513,Vihaan Dada,,"10672,23670",0.98,fuzzy_name_district
1514,Xavier Koshy,,"10678,12306",0.94,fuzzy_name_district
1515,Theodore Chandra,,10679,0.91,fuzzy_name_district
1516,Michael Khalsa,,10699,0.92,fuzzy_name_district
1517,Lipika Dara,,"10715,11823",0.97,fuzzy_name_district
1518,Dalbir Dyal,,"10718,11871,17099",0.82,fuzzy_name_district
1519,Mohammed Warrior,,"10752,21678",0.92,fuzzy_name_district
1520,Ekaraj Ramakrishnan,,10756,0.87,fuzzy_name_district
1521,Bhavani Kale,,"10759,18179",0.93,fuzzy_name_district
1522,Darsh Kota,,10762,0.92,fuzzy_name_district
1523,Abhiram Tandon,,10765,0.82,fuzzy_name_district
1524,Akshay Karan,,10767,0.84,fuzzy_name_district
1525,Tanay Soni,,"10768,19839,22267",0.83,fuzzy_name_district
1526,Yatan Khare,,10789,0.93,fuzzy_name_district
1527,Zashil Kota,,10806,0.98,fuzzy_name_district
1528,Niharika Magar,,"10810,13618,24094",0.98,fuzzy_name_district
1529,Onveer Madan,,"10816,11996",0.93,fuzzy_name_district
1530,Oliver Mody,,"10829,18577",0.91,fuzzy_name_district
1531,Viraj Gaba,,"10871,21097,22169",0.87,fuzzy_name_district
1532,Kalpit Wali,,10873,0.85,fuzzy_name_district
1533,Baljiwan Badal,,"10880,11956",0.83,fuzzy_name_district
1534,Nachiket Keer,,10885,0.9,fuzzy_name_district
1535,Dakshesh Din,,10890,0.92,fuzzy_name_district
1536,Yatan Prashad,,10891,0.89,fuzzy_name_district
1537,Anmol Goswami,,"10893,18870",0.92,fuzzy_name_district
1538,Suhani Nagar,,10911,0.92,fuzzy_name_district
1539,Anirudh Tara,,"10920,14809",0.94,fuzzy_name_district
1540,Madhav Naidu,,10933,0.97,fuzzy_name_district
1541,Zayyan Rout,,10938,0.89,fuzzy_name_district
1542,Akshay Sampath,,"10940,16347,20573",0.93,fuzzy_name_district
1543,Nachiket Soni,,10944,0.92,fuzzy_name_district
1544,Udant Sama,,10947,0.97,fuzzy_name_district
1545,Rushil Boase,,"10949,14141",0.82,fuzzy_name_district
1546,Oscar Bhatt,,10952,0.9,fuzzy_name_district
1547,Bhavna Hayre,,10960,0.99,fuzzy_name_district
1548,Balvan De,,10967,0.85,fuzzy_name_district
1549,Vasudha Vig,,10968,0.94,fuzzy_name_district
1550,Balveer Contractor,,10972,0.82,fuzzy_name_district
1551,Upasna Saini,,10976,0.84,fuzzy_name_district
1552,Pratyush Prabhakar,,10978,0.98,fuzzy_name_district
1553,Charan Reddy,,"10985,21183",0.86,fuzzy_name_district
1554,Tejas Ratti,,10988,0.89,fuzzy_name_district
1555,Chanakya Acharya,,10996,0.95,fuzzy_name_district
1556,Omisha Venkatesh,,10997,0.95,fuzzy_name_district
1557,Upadhriti Sawhney,,"11007,13214",0.96,fuzzy_name_district
1558,Dominic Chaudhari,,"11010,19953",0.97,fuzzy_name_district
1559,Aayush Bhatti,,11011,0.86,fuzzy_name_district
1560,Isaac Misra,,"11022,24635",0.87,fuzzy_name_district
1561,Sai Raghavan,,11046,0.85,fuzzy_name_district
1562,Ekbal Sankar,,"11052,15325",0.99,fuzzy_name_district
1563,Gaurika Sarin,,11067,0.84,fuzzy_name_district
1564,Reyansh Tandon,,11085,0.99,fuzzy_name_district
1565,Dominic Mangat,,11086,0.87,fuzzy_name_district
1566,Fiyaz Majumdar,,11090,0.84,fuzzy_name_district
1567,Harini Trivedi,,11099,0.99,fuzzy_name_district
1568,Amol Kamdar,,"11104,12468",0.86,fuzzy_name_district
1569,Samuel Bassi,,11107,0.92,fuzzy_name_district
1570,Hemang Brahmbhatt,,11116,0.87,fuzzy_name_district
1571,Rayaan Chander,,11123,0.98,fuzzy_name_district
1572,Falan Andra,,11125,0.87,fuzzy_name_district
1573,Ekalinga Oak,,11133,0.94,fuzzy_name_district
1574,Ubika Salvi,,"11137,11162,12797",0.83,fuzzy_name_district
1575,Udarsh Banik,,11142,0.88,fuzzy_name_district
1576,Jeremiah Buch,,11147,0.99,fuzzy_name_district
1577,Umang Mitra,,11164,0.89,fuzzy_name_district
1578,Qadim Sachdev,,11166,0.94,fuzzy_name_district
1579,Hardik Choudhary,,"11167,11358,15596",0.84,fuzzy_name_district
1580,Jason Devi,,"11170,11711,22779",0.9,fuzzy_name_district
1581,Madhavi Chauhan,,"11171,23135",0.94,fuzzy_name_district
1582,Lakshmi Sant,,"11172,21777",0.95,fuzzy_name_district
1583,Anvi Bhatia,,11183,0.89,fuzzy_name_district
1584,Owen Natt,,11196,0.9,fuzzy_name_district
1585,Balvan Murty,,"11204,18043",0.95,fuzzy_name_district
1586,Jeet Radhakrishnan,,"11205,12877",0.92,fuzzy_name_district
1587,Henry Dayal,,11212,0.96,fuzzy_name_district
1588,Gagan Hegde,,11224,0.95,fuzzy_name_district
1589,Ekavir Pillay,,11226,0.89,fuzzy_name_district
1590,Balhaar Madan,,11228,0.88,fuzzy_name_district
1591,Dhruv Nayak,,11232,0.89,fuzzy_name_district
1592,Yochana Som,,11237,0.82,fuzzy_name_district
1593,Abeer Ramakrishnan,,"11242,12941",0.9,fuzzy_name_district
1594,Yuvraj Bhatti,,11262,0.84,fuzzy_name_district
1595,Dominic Kanda,,"11274,18342,22331",0.87,fuzzy_name_district
1596,Eta Jha,,11276,0.94,fuzzy_name_district
1597,Hema Choudhury,,"11277,19044",0.87,fuzzy_name_district
1598,Bhavna Kumar,,"11280,21283",0.89,fuzzy_name_district
1599,Yochana Keer,,"11289,12382,19178",0.94,fuzzy_name_district
1600,Ayushman Dara,,11291,0.94,fuzzy_name_district
1601,Chakrika Swaminathan,,11302,0.94,fuzzy_name_district
1602,Samarth Manne,,11304,0.95,fuzzy_name_district
1603,Onkar Rastogi,,"11312,19605",0.89,fuzzy_name_district
1604,Gaurang Venkatesh,,11315,0.99,fuzzy_name_district
1605,Naksh Korpal,,11323,0.83,fuzzy_name_district
1606,Naveen Nadig,,11335,0.9,fuzzy_name_district
1607,Rushil Jaggi,,"11339,20810",0.87,fuzzy_name_district
1608,Jatin Mody,,11346,0.86,fuzzy_name_district
1609,Ojasvi Natt,,11351,0.84,fuzzy_name_district
1610,Gavin Shere,,11352,0.83,fuzzy_name_district
1611,Anthony Madan,,"11356,21918",0.82,fuzzy_name_district
1612,Hemani Nadkarni,,11366,0.95,fuzzy_name_district
1613,Abhimanyu Morar,,11369,0.87,fuzzy_name_district
1614,Alexander Gopal,,11379,0.84,fuzzy_name_district
1615,Ekiya Sethi,,11382,0.83,fuzzy_name_district
1616,Jagat Dhaliwal,,"11400,11810",0.86,fuzzy_name_district
1617,Praneel Tailor,,11406,0.82,fuzzy_name_district
1618,Vrinda Verma,,11407,0.9,fuzzy_name_district
1619,Yug Handa,,11408,0.84,fuzzy_name_district
1620,Maanas Barad,,11417,0.97,fuzzy_name_district
1621,Harsh Bala,,"11418,22182",0.93,fuzzy_name_district
1622,Chakradhar Badal,,11419,0.96,fuzzy_name_district
1623,Amruta Bhardwaj,,11432,0.83,fuzzy_name_district
1624,Dakshesh Balasubramanian,,11434,0.89,fuzzy_name_district
1625,Krish Sule,,11455,0.89,fuzzy_name_district
1626,Chandresh Verma,,11461,0.86,fuzzy_name_district
1627,Indrajit Mohanty,,11465,0.91,fuzzy_name_district
1628,Vincent Cheema,,11469,0.87,fuzzy_name_district
1629,Advay Rege,,11470,0.91,fuzzy_name_district
1630,Darpan Gopal,,11477,0.86,fuzzy_name_district
1631,Jonathan Bhandari,,11480,0.94,fuzzy_name_district
1632,Imaran Issac,,11484,0.85,fuzzy_name_district
1633,Vedant Karan,,11499,0.9,fuzzy_name_district
1634,Peter Sharaf,,11509,0.83,fuzzy_name_district
1635,Amol Handa,,11510,0.83,fuzzy_name_district
1636,Girish Narang,,11519,0.88,fuzzy_name_district
1637,Max Vora,,11524,0.9,fuzzy_name_district
1638,Raghav Modi,,11526,0.87,fuzzy_name_district
1639,Kashvi Ratta,,11533,0.91,fuzzy_name_district
1640,Abhiram Nayak,,"11538,11900",0.87,fuzzy_name_district
1641,Tejas Goyal,,"11540,24474",0.96,fuzzy_name_district
1642,Ekaraj Rajagopal,,"11541,19383",0.87,fuzzy_name_district
1643,Ekavir Deol,,"11551,12439",0.97,fuzzy_name_district
1644,Vrishti Dewan,,11562,0.96,fuzzy_name_district
