CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts
1412,100040011202500063,202500063,2026-01-16,116,11,1,2,2,11,1,7,2026-01-15T14:40:24.351235,2026-01-16T14:40:24.351235,2026-01-16T14:40:24.351235,15.843272,74.464674,"Sanya Yogi reported that a two-wheeler parked near Dhar Nagar, Belagavi was found missing. No witnesses present at the time of the incident."
1413,100230066202600001,202600001,2026-04-14,769,66,1,2,2,11,4,45,2026-04-13T14:40:24.351337,2026-04-14T14:40:24.351337,2026-04-14T14:40:24.351337,15.331899,76.14076,"Adya Sabharwal reported that a two-wheeler parked near Memon Chowk, Koppal was found missing. No witnesses present at the time of the incident."
1414,400020004202400001,202400001,2024-09-22,50,4,4,1,1,2,4,4,2024-09-20T17:40:24.351432,2024-09-22T14:40:24.351432,2024-09-22T14:40:24.351432,13.241495,77.574879,"Chanchal Bains reported an incident of Attempt to Murder that occurred near Sankaran Zila, Bengaluru Rural. Details recorded and investigation taken up."
1415,100150040202500008,202500008,2025-10-09,465,40,1,2,5,26,5,29,2025-10-08T12:40:24.351611,2025-10-09T14:40:24.351611,2025-10-09T14:40:24.351611,13.318114,74.775916,"Manan Sarna reported an incident of Cultivation that occurred near Chawla Ganj, Udupi. Details recorded and investigation taken up."
1416,100190053202400001,202400001,2024-12-15,623,53,1,2,4,23,3,38,2024-12-13T04:40:24.351755,2024-12-15T14:40:24.351755,2024-12-15T14:40:24.351755,14.23285,76.417869,"Utkarsh Gill reported an incident of OTP Fraud that occurred near Chana Road, Chitradurga. Details recorded and investigation taken up."
1417,100040010202600042,202600042,2026-01-15,103,10,1,2,4,21,3,7,2026-01-15T13:40:24.351883,2026-01-15T14:40:24.351883,2026-01-15T14:40:24.351883,15.809225,74.502717,"Aachal Yogi reported receiving repeated unwanted messages and threats via social media from an unknown profile, causing distress."
1418,100040011202600023,202600023,2026-04-30,119,11,1,2,3,17,1,8,2026-04-30T03:40:24.352039,2026-04-30T14:40:24.352039,2026-04-30T14:40:24.352039,15.780351,74.523487,"Ishanvi Mander reported an incident of Sexual Harassment that occurred near Sur Zila, Belagavi. Details recorded and investigation taken up."
1419,300040009202600004,202600004,2026-05-06,94,9,2,2,6,28,2,8,2026-05-05T04:40:24.352215,2026-05-06T14:40:24.352215,2026-05-06T14:40:24.352215,15.85375,74.459316,"Nidhi Bora reported an incident of Unlawful Assembly that occurred near Chaudhary Road, Belagavi. Details recorded and investigation taken up."
1420,100040010202500077,202500077,2026-02-27,106,10,1,2,2,11,2,7,2026-02-26T01:40:24.352309,2026-02-27T14:40:24.352309,2026-02-27T14:40:24.352309,15.831252,74.490631,"Libni Bhardwaj reported that a two-wheeler parked near Kumer, Belagavi was found missing. No witnesses present at the time of the incident."
1421,100220065202500004,202500004,2025-03-19,750,65,1,2,6,27,7,43,2025-03-16T15:40:24.352430,2025-03-19T14:40:24.352430,2025-03-19T14:40:24.352430,15.439708,75.649388,"Saksham Balakrishnan reported an incident of Rioting that occurred near Samra Street, Gadag. Details recorded and investigation taken up."
1422,100270083202500007,202500007,2025-10-27,963,83,1,2,6,27,6,54,2025-10-25T05:40:24.352590,2025-10-27T14:40:24.352590,2025-10-27T14:40:24.352590,12.336838,75.740698,"Jatin Purohit reported an incident of Rioting that occurred near Sachdev Marg, Kodagu. Details recorded and investigation taken up."
1423,100080021202500011,202500011,2025-01-24,235,21,1,2,5,26,1,16,2025-01-24T03:40:24.352713,2025-01-24T14:40:24.352713,2025-01-24T14:40:24.352713,13.867272,75.630572,"Arunima Ghosh reported an incident of Cultivation that occurred near Desai Nagar, Shivamogga. Details recorded and investigation taken up."
1424,800040009202500007,202500007,2025-07-28,95,9,3,2,6,28,2,8,2025-07-26T00:40:24.352789,2025-07-28T14:40:24.352789,2025-07-28T14:40:24.352789,15.826205,74.459172,"Balveer Bora reported an incident of Unlawful Assembly that occurred near Sarma Ganj, Belagavi. Details recorded and investigation taken up."
1425,100280087202400002,202400002,2024-08-05,1009,87,1,2,5,26,1,56,2024-08-03T00:40:24.352873,2024-08-05T14:40:24.352873,2024-08-05T14:40:24.352873,12.71773,77.308463,"Ishita Babu reported an incident of Cultivation that occurred near Som Zila, Ramanagara. Details recorded and investigation taken up."
1426,100040009202500054,202500054,2026-03-20,101,9,1,2,2,11,2,7,2026-03-18T21:40:24.353041,2026-03-20T14:40:24.353041,2026-03-20T14:40:24.353041,15.832956,74.442392,"Yatan Palla reported that a two-wheeler parked near Shankar Zila, Belagavi was found missing. No witnesses present at the time of the incident."
1427,100200059202600002,202600002,2026-02-28,684,59,1,2,6,27,4,39,2026-02-25T16:40:24.353117,2026-02-28T14:40:24.353117,2026-02-28T14:40:24.353117,14.440311,75.929762,"Damyanti Dey reported an incident of Rioting that occurred near Ben Marg, Davanagere. Details recorded and investigation taken up."
1428,100300091202500010,202500010,2025-02-26,1052,91,1,2,2,10,4,59,2025-02-24T23:40:24.353268,2025-02-26T14:40:24.353268,2025-02-26T14:40:24.353268,15.238148,76.474516,"Qadim Sunder reported an incident of Burglary that occurred near Prashad Chowk, Vijayanagara. Details recorded and investigation taken up."
1429,100130033202500006,202500006,2025-07-15,370,33,1,2,3,16,1,26,2025-07-14T18:40:24.353430,2025-07-15T14:40:24.353430,2025-07-15T14:40:24.353430,12.565042,76.943873,"Anika Mani reported repeated physical and mental harassment by family members at the residence in Rastogi Road, Mandya."
1430,100290090202500007,202500007,2025-03-03,1043,90,1,2,3,15,6,57,2025-03-01T04:40:24.353495,2025-03-03T14:40:24.353495,2025-03-03T14:40:24.353495,16.83937,77.177272,"Aadi Mital reported an incident of Molestation that occurred near Khosla Chowk, Yadgir. Details recorded and investigation taken up."
1431,100010002202500019,202500019,2025-01-29,21,2,1,2,5,24,5,1,2025-01-26T16:40:24.353718,2025-01-29T14:40:24.353718,2025-01-29T14:40:24.353718,13.029431,77.655348,"Edhitha Kala reported an incident of Possession that occurred near Desai Zila, Bengaluru Urban. Details recorded and investigation taken up."
1432,100160041202600002,202600002,2026-03-02,476,41,1,2,5,24,5,32,2026-03-01T08:40:24.353846,2026-03-02T14:40:24.353846,2026-03-02T14:40:24.353846,16.154847,77.416268,"Girish Varkey reported an incident of Possession that occurred near Ben Ganj, Raichur. Details recorded and investigation taken up."
1433,100120032202500003,202500003,2025-12-02,361,32,1,2,1,4,1,23,2025-12-01T09:40:24.354005,2025-12-02T14:40:24.354005,2025-12-02T14:40:24.354005,13.014531,76.046767,"George Bhattacharyya reported an incident of Kidnapping that occurred near Karnik Road, Hassan. Details recorded and investigation taken up."
1434,100220064202400004,202400004,2024-12-10,748,64,1,2,3,15,4,43,2024-12-08T21:40:24.354145,2024-12-10T14:40:24.354145,2024-12-10T14:40:24.354145,15.344707,75.664783,"Ekaja Sampath reported an incident of Molestation that occurred near Dave Road, Gadag. Details recorded and investigation taken up."
1435,300170048202500001,202500001,2025-11-12,550,48,2,2,6,27,1,34,2025-11-10T16:40:24.354300,2025-11-12T14:40:24.354300,2025-11-12T14:40:24.354300,17.969674,77.521054,"Rohan Arora reported an incident of Rioting that occurred near Bandi Marg, Bidar. Details recorded and investigation taken up."
1436,800090023202500001,202500001,2025-11-26,255,23,3,2,4,23,1,18,2025-11-25T06:40:24.354473,2025-11-26T14:40:24.354473,2025-11-26T14:40:24.354473,12.852009,74.83163,"Qasim Thakkar reported an incident of OTP Fraud that occurred near Nayak Marg, Dakshina Kannada. Details recorded and investigation taken up."
1437,300040010202400002,202400002,2024-12-19,104,10,2,2,6,28,1,8,2024-12-18T10:40:24.354657,2024-12-19T14:40:24.354657,2024-12-19T14:40:24.354657,15.845871,74.489256,"Avi Raval reported an incident of Unlawful Assembly that occurred near Srinivasan Marg, Belagavi. Details recorded and investigation taken up."
1438,100090025202600002,202600002,2026-02-21,284,25,1,2,6,29,7,18,2026-02-21T01:40:24.354765,2026-02-21T14:40:24.354765,2026-02-21T14:40:24.354765,12.947296,74.854493,"Anirudh Chandran reported an incident of Public Nuisance that occurred near Samra Marg, Dakshina Kannada. Details recorded and investigation taken up."
1439,100110029202500009,202500009,2025-02-03,330,29,1,2,2,10,1,21,2025-02-03T07:40:24.354941,2025-02-03T14:40:24.354941,2025-02-03T14:40:24.354941,15.506944,75.046136,"Kashish Purohit reported an incident of Burglary that occurred near Bala Street, Dharwad. Details recorded and investigation taken up."
1440,100040009202500055,202500055,2025-03-07,93,9,1,2,5,26,1,7,2025-03-06T20:40:24.355091,2025-03-07T14:40:24.355091,2025-03-07T14:40:24.355091,15.868389,74.449622,"Reyansh Kari reported an incident of Cultivation that occurred near Patla Street, Belagavi. Details recorded and investigation taken up."
1441,100160041202400002,202400002,2024-11-28,476,41,1,2,5,26,4,31,2024-11-26T14:40:24.355178,2024-11-28T14:40:24.355178,2024-11-28T14:40:24.355178,16.181879,77.278283,"Zansi Radhakrishnan reported an incident of Cultivation that occurred near Kala Zila, Raichur. Details recorded and investigation taken up."
1442,100120031202600003,202600003,2026-03-23,354,31,1,2,1,3,2,24,2026-03-20T17:40:24.355298,2026-03-23T14:40:24.355298,2026-03-23T14:40:24.355298,12.952352,76.07901,"Jonathan Kalita reported an incident of Grievous Hurt that occurred near Grewal Road, Hassan. Details recorded and investigation taken up."
1443,100040009202400039,202400039,2024-09-03,96,9,1,2,1,5,5,8,2024-09-01T08:40:24.355399,2024-09-03T14:40:24.355399,2024-09-03T14:40:24.355399,15.857002,74.476951,"Pushti Hans reported an incident of Assault that occurred near Ghosh Road, Belagavi. Details recorded and investigation taken up."
1444,100260079202400001,202400001,2024-07-15,916,79,1,2,1,3,1,51,2024-07-13T17:40:24.355493,2024-07-15T14:40:24.355493,2024-07-15T14:40:24.355493,11.887548,76.941675,"Aradhana Patel reported an incident of Grievous Hurt that occurred near Sodhi Street, Chamarajanagara. Details recorded and investigation taken up."
1445,800080020202500001,202500001,2025-09-28,219,20,3,2,5,26,1,15,2025-09-27T14:40:24.355712,2025-09-28T14:40:24.355712,2025-09-28T14:40:24.355712,13.903788,75.54463,"Yatin Vaidya reported an incident of Cultivation that occurred near Saha Nagar, Shivamogga. Details recorded and investigation taken up."
1446,100010002202400011,202400011,2024-10-01,17,2,1,2,5,25,2,2,2024-10-01T13:40:24.355942,2024-10-01T14:40:24.355942,2024-10-01T14:40:24.355942,12.995622,77.523067,"Eesha Kaul reported an incident of Trafficking that occurred near Joshi Path, Bengaluru Urban. Details recorded and investigation taken up."
1447,100040010202500078,202500078,2026-05-29,110,10,1,2,2,11,1,7,2026-05-28T00:40:24.356113,2026-05-29T14:40:24.356113,2026-05-29T14:40:24.356113,15.890096,74.565482,"Vaishnavi Bumb reported that a two-wheeler parked near Shankar Street, Belagavi was found missing. No witnesses present at the time of the incident."
1448,100030005202600007,202600007,2026-02-15,55,5,1,2,6,27,6,5,2026-02-15T07:40:24.356188,2026-02-15T14:40:24.356188,2026-02-15T14:40:24.356188,12.282038,76.690739,"Anika Kala reported an incident of Rioting that occurred near Roy Road, Mysuru. Details recorded and investigation taken up."
1449,100020003202400003,202400003,2024-08-05,38,3,1,2,4,22,4,4,2024-08-02T21:40:24.356351,2024-08-05T14:40:24.356351,2024-08-05T14:40:24.356351,13.354496,77.585892,"Faras Sagar reported an incident of Social Media Impersonation that occurred near Pandya Zila, Bengaluru Rural. Details recorded and investigation taken up."
1450,100110029202500010,202500010,2025-02-03,319,29,1,2,1,4,1,22,2025-02-01T21:40:24.356495,2025-02-03T14:40:24.356495,2025-02-03T14:40:24.356495,15.441301,75.034037,"Yash Bajaj reported an incident of Kidnapping that occurred near Joshi Chowk, Dharwad. Details recorded and investigation taken up."
1451,400100028202600001,202600001,2026-04-10,310,28,4,2,6,27,1,20,2026-04-10T08:40:24.356682,2026-04-10T14:40:24.356682,2026-04-10T14:40:24.356682,17.325989,76.860384,"Vasatika Bahl reported an incident of Rioting that occurred near Dey Circle, Kalaburagi. Details recorded and investigation taken up."
1452,100100028202500008,202500008,2025-05-03,307,28,1,2,4,22,7,19,2025-05-01T23:40:24.356835,2025-05-03T14:40:24.356835,2025-05-03T14:40:24.356835,17.376318,76.863528,"Ekiya Mall reported an incident of Social Media Impersonation that occurred near Gala Street, Kalaburagi. Details recorded and investigation taken up."
1453,100040011202400029,202400029,2024-11-28,114,11,1,1,2,8,4,8,2024-11-28T04:40:24.356950,2024-11-28T14:40:24.356950,2024-11-28T14:40:24.356950,15.894369,74.437772,"Advay Kale was waylaid near Lala Marg, Belagavi by unidentified persons who threatened with a weapon and fled with cash and mobile phone."
1454,100040010202500079,202500079,2025-10-25,110,10,1,2,6,28,1,7,2025-10-22T16:40:24.357069,2025-10-25T14:40:24.357069,2025-10-25T14:40:24.357069,15.910205,74.450717,"Atharv Sabharwal reported an incident of Unlawful Assembly that occurred near Kapur Circle, Belagavi. Details recorded and investigation taken up."
1455,100290089202600002,202600002,2026-05-22,1030,89,1,2,2,7,2,57,2026-05-19T14:40:24.357156,2026-05-22T14:40:24.357156,2026-05-22T14:40:24.357156,16.775001,77.120395,"Bachittar Cheema reported that valuables including cash and jewellery were stolen from the premises at Chokshi Marg, Yadgir while the house was unattended."
1456,100070019202500005,202500005,2025-09-12,212,19,1,1,1,1,5,13,2025-09-10T10:40:24.357275,2025-09-12T14:40:24.357275,2025-09-12T14:40:24.357275,13.388358,77.14639,"On the reported date, Upkaar Kata informed the police station that the victim was found dead with injuries near Magar Road, Tumakuru. Investigation initiated to determine cause and identify assailants."
1457,100040009202600028,202600028,2026-04-07,97,9,1,2,4,19,1,8,2026-04-04T19:40:24.357455,2026-04-07T14:40:24.357455,2026-04-07T14:40:24.357455,15.812184,74.563891,Baljiwan Borah reported an unauthorized transaction from their bank account after receiving a call from a person claiming to be a bank official.
1458,100040011202500064,202500064,2026-03-09,116,11,1,2,2,11,2,7,2026-03-08T20:40:24.357575,2026-03-09T14:40:24.357575,2026-03-09T14:40:24.357575,15.823676,74.493937,"Fiyaz Bakshi reported that a two-wheeler parked near Muni Nagar, Belagavi was found missing. No witnesses present at the time of the incident."
1459,100190056202500004,202500004,2025-09-19,651,56,1,2,6,27,1,37,2025-09-17T16:40:24.357769,2025-09-19T14:40:24.357769,2025-09-19T14:40:24.357769,14.236951,76.467858,"Jairaj Iyer reported an incident of Rioting that occurred near Thaker Road, Chitradurga. Details recorded and investigation taken up."
1460,100040011202600024,202600024,2026-02-17,116,11,1,2,6,28,6,8,2026-02-16T17:40:24.357910,2026-02-17T14:40:24.357910,2026-02-17T14:40:24.357910,15.798792,74.506659,"Rudra Borde reported an incident of Unlawful Assembly that occurred near Bhat Marg, Belagavi. Details recorded and investigation taken up."
1461,100230066202500003,202500003,2025-03-09,769,66,1,2,4,19,2,45,2025-03-08T08:40:24.358037,2025-03-09T14:40:24.358037,2025-03-09T14:40:24.358037,15.368642,76.114887,Hardik Chadha reported an unauthorized transaction from their bank account after receiving a call from a person claiming to be a bank official.
1462,400010002202500001,202500001,2025-01-04,18,2,4,2,2,12,2,1,2025-01-02T11:40:24.358153,2025-01-04T14:40:24.358153,2025-01-04T14:40:24.358153,13.038153,77.579726,"Ucchal Agrawal reported an incident of Criminal Breach of Trust that occurred near Verma Street, Bengaluru Urban. Details recorded and investigation taken up."
1463,100270083202600003,202600003,2026-03-02,963,83,1,2,4,23,1,54,2026-03-01T21:40:24.358325,2026-03-02T14:40:24.358325,2026-03-02T14:40:24.358325,12.292976,75.833891,"Rajata Soni reported an incident of OTP Fraud that occurred near Pillay Circle, Kodagu. Details recorded and investigation taken up."
1464,100040011202500065,202500065,2025-09-14,118,11,1,2,3,17,4,7,2025-09-12T14:40:24.358414,2025-09-14T14:40:24.358414,2025-09-14T14:40:24.358414,15.805286,74.485499,"Raghav Bora reported an incident of Sexual Harassment that occurred near Buch Ganj, Belagavi. Details recorded and investigation taken up."
1465,100030005202600008,202600008,2026-06-20,55,5,1,2,5,25,1,5,2026-06-19T21:40:24.358620,2026-06-20T14:40:24.358620,2026-06-20T14:40:24.358620,12.326419,76.592037,"Fitan Nayak reported an incident of Trafficking that occurred near Narula Ganj, Mysuru. Details recorded and investigation taken up."
